budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.060000000000000005, 0.09856107606091623)","(0.02, 0.07745966692414834)","(0.0, 0.0)","(0.02, 0.07745966692414834)","(0.006666666666666667, 0.025819888974716113)","(0.021333333333333333, 0.041724721460452925)","(25.612508485270276, 1.9230218992789783)","(7.849017028803549, 10.07314211883077)"
2,"(0.06666666666666667, 0.11751393027860063)","(0.03333333333333333, 0.08997354108424374)","(0.0, 0.0)","(0.02, 0.07745966692414834)","(0.013333333333333334, 0.051639777949432225)","(0.02666666666666667, 0.05589105048046175)","(33.99736130940728, 3.7161741235617662)","(7.8070778494759, 10.041103685271855)"
3,"(0.06666666666666667, 0.11751393027860063)","(0.02, 0.07745966692414834)","(0.0, 0.0)","(0.02, 0.07745966692414834)","(0.006666666666666667, 0.025819888974716113)","(0.02266666666666667, 0.04527166674117278)","(43.291037393945345, 6.241059210488923)","(7.803538583331586, 10.022364026842684)"
4,"(0.06666666666666667, 0.11751393027860063)","(0.02, 0.07745966692414834)","(0.0, 0.0)","(0.02, 0.07745966692414834)","(0.006666666666666667, 0.025819888974716113)","(0.02266666666666667, 0.04527166674117278)","(53.58830532265323, 8.579069522895052)","(7.796567811527833, 10.031460950371704)"
5,"(0.06666666666666667, 0.11751393027860063)","(0.02, 0.07745966692414834)","(0.0, 0.0)","(0.02, 0.07745966692414834)","(0.006666666666666667, 0.025819888974716113)","(0.02266666666666667, 0.04527166674117278)","(63.18493504728346, 10.854309455329432)","(7.803958375134971, 10.030669629076055)"
