budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.09333333333333334, 0.15337473561121312)","(0.04666666666666667, 0.11254628677422755)","(0.02666666666666667, 0.10327955589886445)","(0.04, 0.12983506020002017)","(0.03333333333333333, 0.08997354108424374)","(0.048, 0.07163399033579361)","(10.806941464419166, 1.1361228666479906)","(7.77701347253751, 9.783849261347076)"
2,"(0.05333333333333334, 0.11254628677422755)","(0.04666666666666667, 0.11254628677422755)","(0.02666666666666667, 0.05936168397046637)","(0.04666666666666667, 0.1302013093343571)","(0.026666666666666665, 0.07988086367179802)","(0.04, 0.06845227743263395)","(13.108100201903532, 0.6984599654259449)","(7.615527222200763, 9.789236001129622)"
3,"(0.12666666666666668, 0.19808608037440498)","(0.06666666666666667, 0.12344267996967354)","(0.006666666666666667, 0.025819888974716113)","(0.04666666666666667, 0.13557637102737474)","(0.02666666666666667, 0.10327955589886445)","(0.05466666666666667, 0.09605553948974867)","(15.706071812997106, 1.1130971944571852)","(7.610829159062511, 9.783531071945688)"
4,"(0.14666666666666667, 0.2996823715361379)","(0.06666666666666667, 0.14960264830861913)","(0.006666666666666667, 0.025819888974716113)","(0.05333333333333333, 0.14573295865416044)","(0.04666666666666667, 0.10600988273786192)","(0.064, 0.12287043117505063)","(18.384901305323, 1.650816172574622)","(7.611612774804234, 9.782314409291898)"
5,"(0.15333333333333335, 0.28502297317601477)","(0.06666666666666667, 0.1447493728911492)","(0.02, 0.07745966692414834)","(0.04666666666666667, 0.1302013093343571)","(0.04666666666666667, 0.0915475416434127)","(0.06666666666666667, 0.10814452411120082)","(21.198557369189803, 2.190756616810184)","(7.609993028334187, 9.777749398446451)"
