budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.06, 0.15491933384829668)","(0.02, 0.07745966692414834)","(0.0, 0.0)","(0.006666666666666667, 0.025819888974716113)","(0.0, 0.0)","(0.017333333333333333, 0.03534860406754147)","(14.815255129515814, 0.38315439405441337)","(6.992733325000154, 8.728938314064365)"
2,"(0.06666666666666667, 0.1588650220724979)","(0.02666666666666667, 0.10327955589886445)","(0.0, 0.0)","(0.026666666666666665, 0.07988086367179802)","(0.0, 0.0)","(0.024, 0.046105469151872705)","(15.330988353715899, 0.47779135551414387)","(6.863490118070816, 8.732842355398018)"
3,"(0.10666666666666666, 0.19808608037440498)","(0.07333333333333333, 0.19444671200491873)","(0.0, 0.0)","(0.04, 0.12983506020002017)","(0.02, 0.07745966692414834)","(0.048, 0.0816963017173098)","(15.87655232301331, 0.41683978207870365)","(6.86091630293328, 8.727879904361265)"
4,"(0.09333333333333334, 0.1667618775665584)","(0.02, 0.07745966692414834)","(0.0, 0.0)","(0.013333333333333334, 0.051639777949432225)","(0.013333333333333334, 0.051639777949432225)","(0.028, 0.05226307081896903)","(16.305772689679483, 0.4872315260814511)","(6.864082585533227, 8.732615398316693)"
5,"(0.12000000000000001, 0.2541090879355333)","(0.04666666666666667, 0.15522640914238175)","(0.0, 0.0)","(0.02666666666666667, 0.10327955589886445)","(0.02, 0.07745966692414834)","(0.042666666666666665, 0.08940011718326187)","(16.963531200929236, 0.6947932196067128)","(6.86439813846373, 8.739396061313412)"
