budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.02, 0.041403933560541256)","(0.04666666666666667, 0.1302013093343571)","(0.006666666666666667, 0.025819888974716113)","(0.08666666666666667, 0.2474633209954462)","(0.04, 0.08280786712108251)","(0.04, 0.05952190473142759)","(0.11645716467755847, 0.041471551001413025)","(6.8778828466039466, 12.897478252357455)"
2,"(0.18666666666666668, 0.2774029216723951)","(0.15333333333333332, 0.28751811537130434)","(0.02, 0.07745966692414834)","(0.04666666666666667, 0.12459458063579461)","(0.060000000000000005, 0.10555973258234952)","(0.09333333333333334, 0.13745995087747592)","(0.16633875154075212, 0.039148670966135224)","(4.916155682997002, 10.982727600395139)"
3,"(0.22666666666666666, 0.3150207854064478)","(0.15333333333333332, 0.31365738056189973)","(0.07333333333333333, 0.19444671200491873)","(0.08, 0.1820517979665599)","(0.1, 0.17728105208558367)","(0.12666666666666668, 0.19503357464317583)","(0.24884545070429642, 0.05818705689424052)","(4.918118684135455, 10.987804887387538)"
4,"(0.21333333333333332, 0.327035748737628)","(0.15333333333333332, 0.31365738056189973)","(0.08666666666666667, 0.2356349072692956)","(0.08666666666666667, 0.188477610139267)","(0.08, 0.15675276256394516)","(0.124, 0.20384868337638515)","(0.36176352681359275, 0.10192885248814823)","(3.054843608138617, 3.923770343509569)"
5,"(0.20666666666666667, 0.32396354880199246)","(0.14666666666666667, 0.30441200151548997)","(0.11333333333333334, 0.2996823715361379)","(0.09333333333333334, 0.2016597794967223)","(0.09333333333333334, 0.17915143899851346)","(0.13066666666666665, 0.21933232015976728)","(4.256595983887867, 9.815213558908857)","(3.053152309061261, 3.9220224570744153)"
