,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.12000000000000001, 0.12071217242444349)","(0.84, 0.16388149028228557)","(0.08, 0.09411239481143202)","(0.22666666666666668, 0.1709915063331955)","(0.32666666666666666, 0.1486446705914413)","(0.31866666666666665, 0.06390469093743842)","(0.3868101903858284, 0.039864286300079425)"
1,2,"(0.24, 0.20632844828435212)","(0.9266666666666666, 0.10327955589886445)","(0.12000000000000001, 0.06761234037828133)","(0.5066666666666667, 0.3473710792030141)","(0.52, 0.19712215212183246)","(0.46266666666666667, 0.12441099323651122)","(0.6892452596065899, 0.06861948414793817)"
2,3,"(0.3933333333333333, 0.1667618775665584)","(0.9466666666666667, 0.0990430401872025)","(0.23333333333333334, 0.17593288763724918)","(0.68, 0.3468223093829379)","(0.6666666666666666, 0.17182493859684492)","(0.584, 0.08918680235486477)","(1.0161666823240618, 0.1105007746948986)"
3,4,"(0.5, 0.19639610121239315)","(0.9400000000000001, 0.08280786712108248)","(0.24666666666666667, 0.19223002094465094)","(0.84, 0.24436506647695314)","(0.78, 0.10141851056742202)","(0.6613333333333333, 0.0768920083778604)","(1.3337573071010411, 0.1255856823613574)"
4,5,"(0.5933333333333334, 0.24918916127158922)","(0.9666666666666667, 0.08164965809277261)","(0.2733333333333333, 0.10327955589886445)","(0.9400000000000001, 0.13522468075656263)","(0.84, 0.11832159566199234)","(0.7226666666666667, 0.06496885700820343)","(1.6101686598422627, 0.16229425244965476)"
