,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.04666666666666667, 0.0915475416434127)","(0.8733333333333333, 0.1486446705914413)","(0.05333333333333334, 0.0833809387832792)","(0.1, 0.16903085094570333)","(0.25333333333333335, 0.0990430401872025)","(0.2653333333333333, 0.06906173911453295)","(19.124516924656927, 1.2307367187815694)"
1,2,"(0.08666666666666667, 0.15522640914238175)","(0.9266666666666666, 0.10327955589886445)","(0.05333333333333334, 0.0833809387832792)","(0.78, 0.152127765851133)","(0.41333333333333333, 0.20998866182543785)","(0.452, 0.07042726744663605)","(29.102014353964478, 1.4333993869491455)"
2,3,"(0.18666666666666668, 0.2325838302531758)","(0.9, 0.11338934190276816)","(0.06666666666666667, 0.06172133998483677)","(0.9933333333333333, 0.025819888974716106)","(0.5466666666666666, 0.1995232412766087)","(0.5386666666666666, 0.0702919083604392)","(39.09887429646527, 2.070935824515302)"
3,4,"(0.28, 0.26779523094014523)","(0.9400000000000001, 0.09102589898327995)","(0.08666666666666667, 0.0833809387832792)","(0.9933333333333333, 0.025819888974716106)","(0.66, 0.18439088914585774)","(0.592, 0.06449806198638838)","(48.99324329119796, 2.9396780756816727)"
4,5,"(0.4066666666666667, 0.33266599866332397)","(0.9866666666666667, 0.03518657752744983)","(0.15333333333333335, 0.14074631010979938)","(0.9933333333333333, 0.025819888974716106)","(0.72, 0.16987390281365428)","(0.652, 0.0687853805065333)","(59.02751660021022, 2.9283000838495945)"
