,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.12, 0.18593393604027364)","(0.8133333333333334, 0.192230020944651)","(0.1, 0.1362770287738494)","(0.22, 0.23964259101539406)","(0.31333333333333335, 0.0990430401872025)","(0.31333333333333335, 0.08059303999253344)","(16.842317485871416, 0.33913761538393666)"
1,2,"(0.22666666666666668, 0.20862360730226462)","(0.8533333333333334, 0.17265434778633237)","(0.08, 0.06761234037828133)","(0.5866666666666667, 0.32921262488086994)","(0.52, 0.18593393604027364)","(0.45333333333333337, 0.09309493362512627)","(17.42612332450226, 0.45853420194226696)"
2,3,"(0.3466666666666667, 0.2263583337058639)","(0.8933333333333333, 0.15796322658258458)","(0.14, 0.11212238211627762)","(0.6933333333333334, 0.2865226659362887)","(0.6266666666666667, 0.1279880946844369)","(0.54, 0.0841766849294642)","(18.15555210337043, 0.6839299102920428)"
3,4,"(0.5133333333333333, 0.22318047362958032)","(0.96, 0.08280786712108248)","(0.15333333333333335, 0.13557637102737477)","(0.7733333333333333, 0.23441924185608345)","(0.72, 0.10141851056742202)","(0.624, 0.06769680304753795)","(18.577047759511817, 0.8607495307065238)"
4,5,"(0.6666666666666666, 0.1759328876372492)","(0.9466666666666667, 0.0915475416434127)","(0.2, 0.14638501094227999)","(0.8333333333333334, 0.26095064302514775)","(0.8200000000000001, 0.08618916073713348)","(0.6933333333333334, 0.07770518153955525)","(19.355863108765334, 0.6973575794789176)"
