,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.08666666666666667, 0.11254628677422755)","(0.8666666666666667, 0.11751393027860063)","(0.1, 0.13627702877384937)","(0.26666666666666666, 0.20236694629405505)","(0.37333333333333335, 0.14375905768565214)","(0.33866666666666667, 0.06566872126348246)","(176.70908869790534, 26.997853940598652)"
1,2,"(0.24666666666666667, 0.24162150645369376)","(0.9400000000000001, 0.08280786712108251)","(0.16, 0.15946338585572373)","(0.6133333333333333, 0.2642149197330155)","(0.5733333333333334, 0.17099150633319551)","(0.5066666666666667, 0.071978832867395)","(191.94218509842952, 24.157923273001284)"
2,3,"(0.32666666666666666, 0.1486446705914413)","(0.9466666666666667, 0.11254628677422755)","(0.12000000000000001, 0.10823255385643321)","(0.7, 0.25911938781738647)","(0.76, 0.10555973258234955)","(0.5706666666666667, 0.07166057559940538)","(195.20389481888463, 22.555947352918015)"
3,4,"(0.3666666666666667, 0.21602468994692867)","(0.9666666666666667, 0.04879500364742665)","(0.18666666666666668, 0.17674302033770736)","(0.7666666666666667, 0.3062834043978286)","(0.7666666666666667, 0.09759000729485334)","(0.6106666666666667, 0.07478222350519508)","(197.34740925772738, 23.428235090840953)"
4,5,"(0.5333333333333333, 0.21930626551751342)","(0.98, 0.056061191058138796)","(0.19333333333333333, 0.1162919151265879)","(0.8066666666666666, 0.23135213317324205)","(0.8266666666666667, 0.14375905768565217)","(0.668, 0.05990468619875602)","(196.89943069104726, 23.22983294610341)"
