,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.006666666666666667, 0.025819888974716113)","(0.5666666666666667, 0.24688535993934704)","(0.013333333333333334, 0.035186577527449844)","(0.18666666666666668, 0.19223002094465097)","(0.12000000000000001, 0.12649110640673517)","(0.17866666666666667, 0.059745491959844216)","(0.12797608754287162, 0.00568984972543916)"
1,2,"(0.12, 0.20071301473923978)","(0.6733333333333333, 0.19808608037440503)","(0.03333333333333333, 0.048795003647426664)","(0.76, 0.3089151524748688)","(0.22666666666666666, 0.1162919151265879)","(0.3626666666666667, 0.07401415566021974)","(0.13063071630895137, 0.007304851275373547)"
2,3,"(0.10666666666666667, 0.16242214252050852)","(0.7933333333333333, 0.14864467059144132)","(0.06666666666666667, 0.11751393027860063)","(0.41333333333333333, 0.26690465570704314)","(0.38666666666666666, 0.21668498091095506)","(0.35333333333333333, 0.05327377627027428)","(0.1439011707281073, 0.0045236074802051844)"
3,4,"(0.07333333333333333, 0.08837151016885368)","(0.7666666666666667, 0.15430334996209194)","(0.08, 0.11464230084422217)","(0.42, 0.2858571071607031)","(0.38666666666666666, 0.16846647257229663)","(0.3453333333333333, 0.0746292423217857)","(0.15584804971391955, 0.00957429723004925)"
4,5,"(0.12666666666666668, 0.1279880946844369)","(0.7933333333333333, 0.1279880946844369)","(0.08, 0.11464230084422217)","(0.44666666666666666, 0.34198301266639103)","(0.44, 0.14040757000349274)","(0.37733333333333335, 0.07554248252914825)","(0.1672603319399059, 0.010167635340847782)"
