,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.02, 0.056061191058138816)","(0.56, 0.25579009251449014)","(0.006666666666666667, 0.025819888974716113)","(0.02666666666666667, 0.07037315505489969)","(0.11333333333333334, 0.0990430401872025)","(0.14533333333333334, 0.06345602151621756)","(59.382824688218534, 0.868826755987316)"
1,2,"(0.013333333333333334, 0.051639777949432225)","(0.6666666666666666, 0.1877181270897812)","(0.02666666666666667, 0.04577377082170635)","(0.10666666666666667, 0.16242214252050852)","(0.2, 0.09999999999999999)","(0.2026666666666667, 0.05650115885874336)","(59.66219419759388, 1.3910241263387089)"
2,3,"(0.02, 0.056061191058138816)","(0.72, 0.20424075429327448)","(0.060000000000000005, 0.07367883976130073)","(0.03333333333333333, 0.08164965809277261)","(0.24666666666666667, 0.11872336794093273)","(0.216, 0.06378535434228949)","(58.69940521332125, 1.4194167795278383)"
3,4,"(0.03333333333333333, 0.0723746864455746)","(0.7333333333333334, 0.14960264830861913)","(0.09333333333333334, 0.08837151016885368)","(0.07333333333333333, 0.13870146083619753)","(0.22666666666666666, 0.1667618775665584)","(0.232, 0.06581358956498704)","(52.4515002050437, 8.635310688461141)"
4,5,"(0.04, 0.08280786712108251)","(0.72, 0.1820517979665599)","(0.09333333333333334, 0.07988086367179803)","(0.05333333333333334, 0.07432233529572066)","(0.28, 0.20424075429327448)","(0.23733333333333334, 0.0679775873428322)","(41.34540715090309, 0.049105248475062556)"
