budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.006666666666666667, 0.025819888974716113)","(0.7533333333333333, 0.11254628677422757)","(0.006666666666666667, 0.025819888974716113)","(0.0, 0.0)","(0.12666666666666668, 0.1709915063331955)","(0.17866666666666667, 0.03888934240098375)","(0.18520648162811995, 0.09023635252032833)","(1.6030153286177664, 1.5007011786300222)"
2,"(0.10666666666666667, 0.19073791542572857)","(0.8533333333333334, 0.13557637102737474)","(0.02666666666666667, 0.04577377082170635)","(0.22, 0.21778101714468007)","(0.24666666666666667, 0.11254628677422754)","(0.2906666666666667, 0.06713171133426189)","(0.2795787478176256, 0.025301045117550654)","(1.5148679968900978, 1.4339606576302937)"
3,"(0.14666666666666667, 0.14573295865416044)","(0.9266666666666666, 0.079880863671798)","(0.05333333333333334, 0.06399404734221845)","(0.30666666666666664, 0.23135213317324205)","(0.34, 0.14040757000349274)","(0.3546666666666667, 0.06022181221672647)","(0.3948227248930683, 0.036517098363150924)","(1.52109194205453, 1.4360935739682665)"
4,"(0.32666666666666666, 0.25203930154602777)","(0.9400000000000001, 0.09102589898327995)","(0.07333333333333333, 0.05936168397046637)","(0.6266666666666667, 0.2520393015460278)","(0.38666666666666666, 0.1995232412766087)","(0.4706666666666667, 0.11132107146619166)","(0.5085515062169482, 0.04947914295033504)","(1.508228403935209, 1.4338455640233054)"
5,"(0.38666666666666666, 0.30674947122242624)","(0.9533333333333334, 0.11254628677422755)","(0.09333333333333334, 0.07037315505489969)","(0.7333333333333333, 0.1877181270897812)","(0.5133333333333333, 0.16846647257229663)","(0.536, 0.08982522712785884)","(0.6282305377380302, 0.0647165673125469)","(1.5218956923267493, 1.4311086569334441)"
