budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.08, 0.13201731488169052)","(0.7666666666666667, 0.13451854182690987)","(0.07333333333333333, 0.09611501047232549)","(0.09333333333333334, 0.1279880946844369)","(0.18000000000000002, 0.26511453050656103)","(0.23866666666666667, 0.09984750277059416)","(0.18520648162811995, 0.09023635252032833)","(1.6030153286177664, 1.5007011786300222)"
2,"(0.19333333333333333, 0.19073791542572854)","(0.8266666666666667, 0.14375905768565217)","(0.06666666666666667, 0.11126972805283737)","(0.3466666666666667, 0.2263583337058639)","(0.32, 0.18973665961010275)","(0.3506666666666667, 0.06408327915038889)","(0.2795787478176256, 0.025301045117550654)","(1.5148679968900978, 1.4339606576302937)"
3,"(0.3466666666666667, 0.21336309316235907)","(0.9066666666666667, 0.079880863671798)","(0.10666666666666667, 0.07037315505489969)","(0.46, 0.28735244660769566)","(0.4666666666666667, 0.18771812708978117)","(0.4573333333333333, 0.09003702941938203)","(0.3948227248930683, 0.036517098363150924)","(1.52109194205453, 1.4360935739682665)"
4,"(0.5, 0.304724700110022)","(0.9466666666666667, 0.07432233529572063)","(0.10666666666666667, 0.10997835284835873)","(0.7, 0.282842712474619)","(0.49333333333333335, 0.23441924185608345)","(0.5493333333333333, 0.1253262409340784)","(0.5085515062169482, 0.04947914295033504)","(1.508228403935209, 1.4338455640233054)"
5,"(0.52, 0.3144155575939951)","(0.9333333333333333, 0.13451854182690984)","(0.12666666666666668, 0.1279880946844369)","(0.8, 0.1851640199545103)","(0.6066666666666667, 0.1667618775665584)","(0.5973333333333334, 0.08614494982848606)","(0.6282305377380302, 0.0647165673125469)","(1.5218956923267493, 1.4311086569334441)"
