budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.02, 0.056061191058138816)","(0.76, 0.16388149028228557)","(0.0, 0.0)","(0.5266666666666667, 0.2374467358818655)","(0.14, 0.06324555320336758)","(0.28933333333333333, 0.07085867893880313)","(15.100661239827362, 0.9102980418090849)","(1.1399913878063672, 0.7602569032547537)"
2,"(0.013333333333333334, 0.051639777949432225)","(0.8666666666666667, 0.10465362369445674)","(0.02, 0.041403933560541256)","(0.04666666666666667, 0.06399404734221845)","(0.18666666666666668, 0.07432233529572065)","(0.22666666666666666, 0.02894987457822984)","(15.239505855417034, 0.3236815815135055)","(0.9602752142741035, 0.36802014115754195)"
3,"(0.05333333333333334, 0.0915475416434127)","(0.8933333333333333, 0.09611501047232547)","(0.03333333333333333, 0.048795003647426664)","(0.060000000000000005, 0.09856107606091623)","(0.23333333333333334, 0.09759000729485333)","(0.25466666666666665, 0.04033195589934446)","(15.612194879706173, 0.4464387770604703)","(0.9632030095943871, 0.3691109790448447)"
4,"(0.04666666666666667, 0.06399404734221845)","(0.9400000000000001, 0.08280786712108248)","(0.04, 0.06324555320336758)","(0.08666666666666667, 0.14573295865416044)","(0.28, 0.11464230084422217)","(0.2786666666666667, 0.043072474914243035)","(16.079024151409975, 0.6768211598023006)","(0.965445417262769, 0.3676034178558838)"
5,"(0.06666666666666667, 0.08997354108424374)","(0.92, 0.08618916073713344)","(0.060000000000000005, 0.07367883976130073)","(0.16, 0.19928443419967778)","(0.31333333333333335, 0.10600988273786194)","(0.304, 0.054615539389967965)","(16.214441193911867, 0.61306625016615)","(0.9293119818593065, 0.34574728215612405)"
