budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.006666666666666667, 0.025819888974716113)","(0.88, 0.09411239481143202)","(0.04, 0.06324555320336758)","(0.060000000000000005, 0.12421180068162377)","(0.21333333333333335, 0.15522640914238175)","(0.24, 0.042088342464732094)","(0.2377354631278043, 0.032947490934319146)","(1.0345881360621811, 0.45470685925974863)"
2,"(0.04, 0.09102589898327995)","(0.9400000000000001, 0.08280786712108251)","(0.06666666666666667, 0.09759000729485333)","(0.2, 0.17320508075688773)","(0.37333333333333335, 0.2016597794967223)","(0.324, 0.08390470785361212)","(0.43204825099091976, 0.05726528123978829)","(0.9575659931288101, 0.3486536111698634)"
3,"(0.08666666666666667, 0.1807392228230128)","(0.9733333333333334, 0.05936168397046636)","(0.1, 0.11952286093343936)","(0.44666666666666666, 0.19952324127660867)","(0.54, 0.1992844341996778)","(0.42933333333333334, 0.08614494982848607)","(0.6287622765133468, 0.08531030626284615)","(0.959755621458559, 0.35065575447093184)"
4,"(0.10666666666666666, 0.23441924185608345)","(0.9866666666666667, 0.03518657752744983)","(0.11333333333333333, 0.1245945806357946)","(0.7133333333333334, 0.2503331114069145)","(0.6533333333333333, 0.17265434778633237)","(0.5146666666666667, 0.10070229580775394)","(0.833126952809592, 0.11335834858935194)","(0.9953725939344925, 0.3632212227152328)"
5,"(0.13333333333333333, 0.27688746209726917)","(0.9933333333333333, 0.025819888974716106)","(0.15333333333333335, 0.13557637102737474)","(0.8133333333333334, 0.19591057240729093)","(0.7266666666666667, 0.16676187756655841)","(0.5640000000000001, 0.09803789354850793)","(1.0243417496948193, 0.1395877460996623)","(0.9703668545349501, 0.35444723463885547)"
