budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.006666666666666667, 0.025819888974716113)","(0.9066666666666666, 0.13870146083619753)","(0.04, 0.06324555320336758)","(0.18, 0.18593393604027364)","(0.38, 0.18973665961010278)","(0.3026666666666667, 0.06540714974752561)","(24.730587339172295, 1.1473113424219328)","(1.6088676834673, 0.6703058945569498)"
2,"(0.12, 0.2484236013632475)","(0.9666666666666667, 0.06172133998483675)","(0.08666666666666667, 0.11872336794093273)","(0.7466666666666667, 0.2503331114069145)","(0.6, 0.21712405933672377)","(0.504, 0.1069579356569675)","(30.738350505343018, 0.5201407455242498)","(1.4854262140618326, 0.46096857991075296)"
3,"(0.12666666666666665, 0.2491891612715892)","(0.9733333333333334, 0.04577377082170634)","(0.11333333333333334, 0.10600988273786194)","(0.9, 0.1414213562373095)","(0.7533333333333333, 0.17265434778633237)","(0.5733333333333334, 0.07354946505260121)","(37.39339164559109, 0.624392636232088)","(1.4699103973961125, 0.4518949398442578)"
4,"(0.14666666666666667, 0.3044120015154899)","(1.0, 0.0)","(0.16, 0.09102589898327995)","(0.9266666666666666, 0.16242214252050852)","(0.8, 0.17320508075688773)","(0.6066666666666667, 0.1038313651116674)","(44.08669459785257, 1.0248138939497304)","(1.4766831853271774, 0.45572044574964093)"
5,"(0.20666666666666667, 0.3473710792030141)","(1.0, 0.0)","(0.18, 0.13201731488169052)","(1.0, 0.0)","(0.8866666666666667, 0.11872336794093274)","(0.6546666666666666, 0.08365461874932692)","(51.093863138905725, 1.2371646173614423)","(1.476285708664606, 0.4407720886769059)"
