budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.0, 0.0)","(0.6, 0.19999999999999998)","(0.0, 0.0)","(0.0, 0.0)","(0.1, 0.11952286093343938)","(0.14, 0.05398412465054624)","(0.07757441848516464, 0.046577941014789855)","(2.05822236991177, 1.1371091824678534)"
2,"(0.0, 0.0)","(0.66, 0.15946338585572373)","(0.013333333333333334, 0.035186577527449844)","(0.1, 0.1511857892036909)","(0.18, 0.13732131246511903)","(0.19066666666666668, 0.054963191146005896)","(0.10217193743834893, 0.01822347338795584)","(1.9049253238365054, 0.9720321820727255)"
3,"(0.0, 0.0)","(0.72, 0.13201731488169055)","(0.006666666666666667, 0.025819888974716113)","(0.24666666666666667, 0.2748159557300294)","(0.25333333333333335, 0.22318047362958035)","(0.24533333333333335, 0.08798268227868698)","(0.19295690891643366, 0.0969289347930512)","(1.8770602449153861, 0.9318337522534049)"
4,"(0.0, 0.0)","(0.7333333333333333, 0.16329931618554522)","(0.013333333333333334, 0.035186577527449844)","(0.3, 0.30705978943149537)","(0.32, 0.1820517979665599)","(0.2733333333333334, 0.09216961590045873)","(0.24786807640145223, 0.03382210442963886)","(1.9365217786903182, 1.0130447579276858)"
5,"(0.0, 0.0)","(0.7466666666666667, 0.15055453054181622)","(0.02, 0.056061191058138816)","(0.48, 0.3687817782917155)","(0.36666666666666664, 0.18771812708978117)","(0.32266666666666666, 0.10138094119752114)","(0.3464873660355806, 0.049141440928984)","(2.0154633721957604, 1.0572753445533831)"
