,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.05333333333333334, 0.10600988273786194)","(0.88, 0.09411239481143202)","(0.03333333333333333, 0.06172133998483677)","(0.16, 0.2164651077128664)","(0.31333333333333335, 0.17674302033770736)","(0.28800000000000003, 0.08512176152849685)","(0.3288617447639505, 0.03665607349284474)","(5.239312023855746, 3.0681945843817586)"
1,2,"(0.07333333333333333, 0.1279880946844369)","(0.96, 0.06324555320336757)","(0.060000000000000005, 0.0632455532033676)","(0.5, 0.22990681342044403)","(0.5866666666666667, 0.18073922282301277)","(0.436, 0.09264371075716442)","(0.5899766376242042, 0.06398097886807325)","(4.710086418377856, 2.5505768325076925)"
2,3,"(0.07333333333333333, 0.10997835284835873)","(0.98, 0.04140393356054124)","(0.06666666666666667, 0.11126972805283737)","(0.7866666666666666, 0.2416215064536938)","(0.6866666666666666, 0.15976172734359606)","(0.5186666666666667, 0.07268981719477306)","(0.8706695485239228, 0.09915235214848524)","(4.95465675846984, 2.697149078113985)"
3,4,"(0.18666666666666668, 0.253170373652286)","(0.9866666666666667, 0.03518657752744983)","(0.09333333333333334, 0.0961150104723255)","(0.8333333333333334, 0.22572634084745394)","(0.7733333333333333, 0.17511900715418263)","(0.5746666666666667, 0.09898532839817847)","(1.164893789154788, 0.12686294497856826)","(5.2544703502207994, 3.0848042717267266)"
4,5,"(0.16666666666666666, 0.20236694629405505)","(1.0, 0.0)","(0.11333333333333334, 0.11254628677422755)","(0.8533333333333333, 0.22318047362958035)","(0.8466666666666667, 0.0915475416434127)","(0.596, 0.06853570498027182)","(1.4496971520284812, 0.16401724937881157)","(5.13472848435243, 3.1556843513836546)"
