,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.9733333333333334, 0.07988086367179803)","(0.06666666666666667, 0.1397276262011544)","(0.0, 0.0)","(0.5133333333333333, 0.17265434778633237)","(0.31066666666666665, 0.03369329451445933)","(12.04796057708251, 0.1611807577667118)","(1.7566480373808493, 1.2518796917018231)"
1,2,"(0.0, 0.0)","(0.9866666666666667, 0.03518657752744983)","(0.08, 0.1740279123753264)","(0.06666666666666667, 0.2581988897471611)","(0.7133333333333334, 0.11254628677422757)","(0.36933333333333335, 0.053380931141408634)","(24.068363021422797, 0.47897360682785384)","(1.462707576264317, 0.37575096549859593)"
2,3,"(0.006666666666666667, 0.025819888974716113)","(0.98, 0.056061191058138796)","(0.08, 0.1740279123753264)","(0.24, 0.32469766156929963)","(0.78, 0.13201731488169055)","(0.41733333333333333, 0.07362711715769117)","(36.03596881112705, 0.5801587415117303)","(1.507507757625232, 0.5281765111330227)"
3,4,"(0.006666666666666667, 0.025819888974716113)","(0.98, 0.056061191058138796)","(0.13333333333333333, 0.1759328876372492)","(0.6533333333333333, 0.30674947122242624)","(0.82, 0.13732131246511906)","(0.5186666666666667, 0.07189940062005948)","(48.151783836446704, 0.7841432100031738)","(1.62354490996028, 0.5708401944315226)"
4,5,"(0.006666666666666667, 0.025819888974716113)","(0.9866666666666667, 0.03518657752744983)","(0.16, 0.17647338933351153)","(0.8933333333333333, 0.10327955589886444)","(0.84, 0.12421180068162377)","(0.5773333333333334, 0.03534860406754146)","(60.27922216405471, 0.9194908397321131)","(1.4827641535395135, 0.44447605651779043)"
