,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.9666666666666667, 0.04879500364742665)","(0.02, 0.041403933560541256)","(0.0, 0.0)","(0.31333333333333335, 0.1505545305418162)","(0.26, 0.028284271247461905)","(173.05505757830105, 8.446427125793381)","(2.2483130098320543, 0.6441125935136018)"
1,2,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.04, 0.07367883976130073)","(0.02666666666666667, 0.05936168397046637)","(0.5533333333333333, 0.17674302033770736)","(0.32266666666666666, 0.03614784456460256)","(184.55788140782775, 28.631342474190344)","(2.1455229287656645, 0.658237229460285)"
2,3,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.04, 0.07367883976130073)","(0.07333333333333333, 0.23135213317324205)","(0.6799999999999999, 0.08618916073713348)","(0.35733333333333334, 0.03844600418893018)","(210.38215265076917, 79.93617428089686)","(2.1506123822182417, 0.6121855298948772)"
3,4,"(0.006666666666666667, 0.025819888974716113)","(0.9933333333333333, 0.025819888974716106)","(0.05333333333333333, 0.10600988273786192)","(0.08, 0.23052734575936354)","(0.7, 0.11338934190276818)","(0.3666666666666667, 0.048795003647426664)","(170.33748911047977, 8.299655840763526)","(2.416348545253277, 1.2621017618110375)"
4,5,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.060000000000000005, 0.09102589898327995)","(0.09333333333333334, 0.25485756993344527)","(0.7266666666666667, 0.1279880946844369)","(0.37466666666666665, 0.05578871707057758)","(173.37637871502278, 10.960354586456056)","(2.2833472372964025, 0.8368043527346448)"
