,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.9533333333333334, 0.05163977794943221)","(0.013333333333333334, 0.035186577527449844)","(0.07333333333333333, 0.05936168397046637)","(0.5599999999999999, 0.0736788397613007)","(0.32, 0.02)","(12.453484844057433, 0.31902660637239844)","(2.233223862334853, 0.5459170769447694)"
1,2,"(0.0, 0.0)","(0.9733333333333334, 0.05936168397046636)","(0.02, 0.041403933560541256)","(0.34, 0.18439088914585774)","(0.7666666666666667, 0.13451854182690987)","(0.42, 0.039999999999999994)","(24.7835729784274, 0.6997203825524864)","(2.373193662262444, 0.5925497718039552)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.02666666666666667, 0.04577377082170635)","(0.62, 0.15675276256394516)","(0.8666666666666667, 0.11751393027860063)","(0.5026666666666667, 0.04131182235954578)","(37.76661860167903, 1.1744638371087996)","(2.4116602017990467, 0.6633435434010999)"
3,4,"(0.0, 0.0)","(1.0, 0.0)","(0.013333333333333334, 0.035186577527449844)","(0.7466666666666667, 0.09904304018720252)","(0.9, 0.09258200997725514)","(0.532, 0.03098386676965934)","(51.43077749187166, 1.4284084111051556)","(2.4670767890037193, 0.6556082215889663)"
4,5,"(0.0, 0.0)","(1.0, 0.0)","(0.02666666666666667, 0.04577377082170635)","(0.8733333333333333, 0.10327955589886446)","(0.8733333333333333, 0.10997835284835873)","(0.5546666666666666, 0.025597618936887365)","(64.9749843511226, 2.1164841540279853)","(2.3765526573969207, 0.6662090627693653)"
