,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.013333333333333334, 0.035186577527449844)","(0.04, 0.050709255283711)","(0.5933333333333334, 0.17099150633319551)","(0.328, 0.03687817782917154)","(173.52319160445282, 4.577311126520925)","(3.215507978736423, 0.6188904952101985)"
1,2,"(0.0, 0.0)","(1.0, 0.0)","(0.0, 0.0)","(0.08, 0.10141851056742199)","(0.7666666666666667, 0.13451854182690987)","(0.36933333333333335, 0.03844600418893019)","(174.25988289817857, 4.594036410123274)","(2.9239503376729163, 0.8264394699420816)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.02, 0.041403933560541256)","(0.24000000000000002, 0.16388149028228557)","(0.8133333333333334, 0.07432233529572067)","(0.4146666666666667, 0.033352375513311674)","(174.3732805375553, 4.886072516396692)","(3.1313142277377968, 0.9545973577078416)"
3,4,"(0.0, 0.0)","(1.0, 0.0)","(0.013333333333333334, 0.035186577527449844)","(0.42, 0.17808505191139912)","(0.8266666666666667, 0.10327955589886446)","(0.452, 0.03839642840533107)","(174.3440083408185, 4.483989664629181)","(2.866757317073643, 0.587200119346647)"
4,5,"(0.0, 0.0)","(1.0, 0.0)","(0.04, 0.050709255283711)","(0.5866666666666667, 0.16417180315870614)","(0.86, 0.13522468075656266)","(0.49733333333333335, 0.03453086955726649)","(173.8352690882127, 4.5673531457580445)","(2.7968681543599816, 0.602565330006102)"
