,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.4666666666666667, 0.13451854182690984)","(0.0, 0.0)","(0.0, 0.0)","(0.06666666666666667, 0.08164965809277261)","(0.10666666666666667, 0.027945525240230876)","(0.2407256343557189, 0.009970130302181262)","(2.5844491210533307, 0.7998001769358207)"
1,2,"(0.0, 0.0)","(0.5066666666666667, 0.1533747356112131)","(0.0, 0.0)","(0.02, 0.041403933560541256)","(0.13333333333333333, 0.09759000729485333)","(0.132, 0.0405674042269688)","(0.5037045966057728, 0.028046043071867966)","(2.418990745395422, 0.7149679565254315)"
2,3,"(0.0, 0.0)","(0.5466666666666666, 0.14573295865416044)","(0.0, 0.0)","(0.060000000000000005, 0.0632455532033676)","(0.20666666666666667, 0.12227992865708154)","(0.16266666666666665, 0.0406143301006407)","(0.8046659072511829, 0.04179755929766806)","(2.2836985609998615, 0.5086209342268235)"
3,4,"(0.0, 0.0)","(0.5733333333333334, 0.1791514389985135)","(0.0, 0.0)","(0.2, 0.14142135623730953)","(0.31333333333333335, 0.14074631010979935)","(0.21733333333333332, 0.04527166674117278)","(1.113551672361791, 0.0827438703941963)","(2.30868835838822, 0.41614436578405195)"
4,5,"(0.0, 0.0)","(0.6133333333333333, 0.16417180315870614)","(0.0, 0.0)","(0.32666666666666666, 0.21865389045137934)","(0.3333333333333333, 0.14474937289114917)","(0.25466666666666665, 0.060694394500724065)","(1.6126094390832197, 0.12560706072730302)","(2.3287629880709573, 0.6219130091515237)"
