,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.013333333333333334, 0.035186577527449844)","(0.5, 0.2203892660077359)","(0.006666666666666667, 0.025819888974716113)","(0.03333333333333333, 0.06172133998483677)","(0.11333333333333334, 0.0990430401872025)","(0.13333333333333333, 0.05639993245521115)","(0.14728385141740244, 0.03126618068978857)","(3.1393251466720056, 3.6014111716853496)"
1,2,"(0.08666666666666667, 0.16417180315870614)","(0.54, 0.22614786566062733)","(0.0, 0.0)","(0.22666666666666668, 0.2604026186687142)","(0.3, 0.19639610121239315)","(0.2306666666666667, 0.12892227263336767)","(0.29959299760715413, 0.010892234106455822)","(3.117679496396643, 3.7462032132831213)"
2,3,"(0.1, 0.1647508942095828)","(0.6466666666666667, 0.2559761893688738)","(0.02666666666666667, 0.04577377082170635)","(0.20666666666666667, 0.2789435853528878)","(0.35333333333333333, 0.188477610139267)","(0.26666666666666666, 0.12754084313139327)","(0.4970665428283004, 0.017237649680882684)","(3.143145946471486, 3.734827746725262)"
3,4,"(0.013333333333333334, 0.051639777949432225)","(0.6, 0.24201534780139167)","(0.02, 0.041403933560541256)","(0.13333333333333333, 0.3132015933791495)","(0.35333333333333333, 0.18073922282301277)","(0.224, 0.10259490379991731)","(0.7775741260964424, 0.03973521765821048)","(3.2281285468721763, 3.929921423515451)"
4,5,"(0.03333333333333333, 0.048795003647426664)","(0.54, 0.2971291205616075)","(0.03333333333333333, 0.06172133998483677)","(0.17333333333333334, 0.25764501233470904)","(0.3333333333333333, 0.198805959477601)","(0.22266666666666668, 0.11535452599125302)","(1.1271126049027467, 0.07549616797449422)","(3.126209722808562, 3.630220756258342)"
