,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.09333333333333334, 0.23441924185608345)","(0.7733333333333333, 0.3534860406754147)","(0.18, 0.20770858707058104)","(0.13333333333333333, 0.29920529661723827)","(0.4666666666666667, 0.33309515300043163)","(0.3293333333333333, 0.20182972549958567)","(11.881070737820119, 0.17478688980609303)"
1,2,"(0.17333333333333334, 0.2789435853528878)","(0.8333333333333334, 0.3415650255319866)","(0.20666666666666667, 0.2685055643655045)","(0.3666666666666667, 0.40118870990143896)","(0.6533333333333333, 0.31365738056189973)","(0.44666666666666666, 0.23172232972943738)","(23.72218848814567, 0.35560153002355793)"
2,3,"(0.19333333333333333, 0.32616093018777154)","(0.8533333333333334, 0.35023801430836526)","(0.20666666666666667, 0.25203930154602777)","(0.4, 0.3565709706956767)","(0.62, 0.3121355017113104)","(0.45466666666666666, 0.22506718573625542)","(35.56477560298517, 0.5292859317212906)"
3,4,"(0.37333333333333335, 0.3369329451445933)","(0.8666666666666667, 0.3518657752744984)","(0.22, 0.26779523094014523)","(0.62, 0.3687817782917155)","(0.7, 0.3139608710833702)","(0.556, 0.24180275314514396)","(47.416679085666935, 0.7120398104112978)"
4,5,"(0.38666666666666666, 0.31365738056189973)","(0.86, 0.35010202594590706)","(0.20666666666666667, 0.23744673588186546)","(0.6466666666666667, 0.39617216074881)","(0.6866666666666666, 0.3204163957519444)","(0.5573333333333333, 0.26434465237279764)","(59.256338726356624, 0.8891630102782594)"
