,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.060000000000000005, 0.232379000772445)","(0.7933333333333333, 0.3825976377095818)","(0.18, 0.2541090879355333)","(0.12, 0.3028436654683167)","(0.47333333333333333, 0.34530869557266475)","(0.3253333333333333, 0.2188889694625587)","(11.881070737820119, 0.17478688980609303)"
1,2,"(0.17333333333333334, 0.2914659173083209)","(0.84, 0.34599752269963685)","(0.20666666666666667, 0.2711527420547495)","(0.35333333333333333, 0.39072582032246944)","(0.6533333333333333, 0.30441200151548997)","(0.44533333333333336, 0.22544770273095857)","(23.72218848814567, 0.35560153002355793)"
2,3,"(0.17333333333333334, 0.30814344217000783)","(0.8466666666666667, 0.348192612268117)","(0.20666666666666667, 0.2604026186687142)","(0.39333333333333337, 0.3692979181920098)","(0.6466666666666667, 0.31365738056189973)","(0.45333333333333337, 0.23307468657880787)","(35.56477560298517, 0.5292859317212906)"
3,4,"(0.36, 0.33551665915633544)","(0.86, 0.35010202594590706)","(0.21333333333333332, 0.27740292167239505)","(0.6066666666666667, 0.365409098851971)","(0.6933333333333334, 0.30581662728473336)","(0.5466666666666666, 0.2486152123453507)","(47.416679085666935, 0.7120398104112978)"
4,5,"(0.38, 0.36292462814513665)","(0.86, 0.35010202594590706)","(0.24, 0.2797958439393164)","(0.6133333333333333, 0.40508670441676814)","(0.68, 0.30983866769659335)","(0.5546666666666666, 0.276040024703113)","(59.256338726356624, 0.8891630102782594)"
