,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.13333333333333333, 0.33309515300043163)","(0.8333333333333334, 0.34778208831448026)","(0.15333333333333332, 0.2325838302531758)","(0.16, 0.34599752269963685)","(0.4, 0.32513733362117264)","(0.336, 0.22806014244367334)","(364.8667244835757, 13.737926130170903)"
1,2,"(0.2733333333333333, 0.28900486072695997)","(0.8066666666666666, 0.3494212902718409)","(0.16666666666666669, 0.20930724738891343)","(0.43333333333333335, 0.35186577527449836)","(0.5933333333333334, 0.3305118685283408)","(0.45466666666666666, 0.21967074929366015)","(667.3751903435837, 19.596869335419168)"
2,3,"(0.25333333333333335, 0.3335237551331168)","(0.8466666666666667, 0.3461351236287988)","(0.19999999999999998, 0.297609523657138)","(0.54, 0.3418437404094784)","(0.7133333333333334, 0.3204163957519444)","(0.5106666666666667, 0.24921209173446351)","(933.6789421134318, 38.083894725961166)"
3,4,"(0.34, 0.3718678720805473)","(0.8533333333333334, 0.35023801430836526)","(0.18, 0.2455314934702151)","(0.6666666666666666, 0.34778208831448026)","(0.64, 0.31350552512789037)","(0.536, 0.2537940672502582)","(1223.352919756497, 49.74127421083933)"
4,5,"(0.3, 0.3116774889895918)","(0.8666666666666667, 0.3518657752744984)","(0.20666666666666667, 0.2711527420547495)","(0.68, 0.41092230756816167)","(0.74, 0.33123146848433005)","(0.5586666666666666, 0.2673111260221656)","(1503.945965536187, 68.75924888614006)"
