,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.11333333333333333, 0.2642149197330155)","(0.78, 0.34475664294853386)","(0.16666666666666666, 0.24976179127511156)","(0.19333333333333333, 0.40083246708153103)","(0.44, 0.28982753492378877)","(0.33866666666666667, 0.23814361413311286)","(106.20193282871817, 3.6389729870091228)","(21.03308113620927, 28.280791152547422)"
1,2,"(0.3333333333333333, 0.38110116142317807)","(0.84, 0.34599752269963685)","(0.16666666666666666, 0.2581988897471611)","(0.4266666666666667, 0.4008324670815311)","(0.5666666666666667, 0.3352326839390103)","(0.4666666666666667, 0.24560905830976495)","(159.728183445738, 6.4876238287885855)","(21.354687287068614, 28.26315807422822)"
2,3,"(0.24, 0.322490309931942)","(0.84, 0.34599752269963685)","(0.19333333333333333, 0.24043611170022652)","(0.3666666666666667, 0.3885259076977763)","(0.62, 0.3299350585450762)","(0.452, 0.24187363879277368)","(215.6910783304833, 8.912562614985315)","(19.85167420540626, 30.300767834393945)"
3,4,"(0.26666666666666666, 0.3394673699166022)","(0.8266666666666667, 0.3432339199576927)","(0.18666666666666668, 0.23864697976798482)","(0.44666666666666666, 0.37199590371528607)","(0.6333333333333333, 0.3109126351029605)","(0.47200000000000003, 0.24678504238072685)","(270.1943979383757, 12.497614654912894)","(16.920884331533063, 22.456604935562474)"
4,5,"(0.22666666666666668, 0.32616093018777154)","(0.86, 0.35010202594590706)","(0.22, 0.22740775209804462)","(0.38, 0.38950518060006045)","(0.6733333333333333, 0.3150207854064478)","(0.47200000000000003, 0.24269910824487417)","(325.246127029291, 13.764702875437605)","(17.05242004770165, 20.344731129399356)"
