,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.006666666666666667, 0.025819888974716113)","(0.44666666666666666, 0.2386469797679848)","(0.02666666666666667, 0.04577377082170635)","(0.04, 0.07367883976130073)","(0.08666666666666667, 0.07432233529572066)","(0.12133333333333333, 0.06116332545694667)","(0.04513460357363026, 0.014751191638526414)"
1,2,"(0.08, 0.19346465162548798)","(0.4866666666666667, 0.25317037365228595)","(0.013333333333333334, 0.035186577527449844)","(0.14666666666666667, 0.2642149197330155)","(0.27999999999999997, 0.165615734242165)","(0.20133333333333334, 0.13211827313145633)","(0.08046213782702884, 0.013820894170940384)"
2,3,"(0.04666666666666666, 0.18073922282301277)","(0.5, 0.27774602993176545)","(0.02, 0.056061191058138816)","(0.07333333333333333, 0.1709915063331955)","(0.26, 0.12983506020002017)","(0.18, 0.09471762545286158)","(0.12227156984930238, 0.01536733095704902)"
3,4,"(0.03333333333333333, 0.12909944487358055)","(0.5066666666666667, 0.29632671801497046)","(0.02666666666666667, 0.05936168397046637)","(0.08666666666666667, 0.1846489590960049)","(0.24666666666666667, 0.20307165050320353)","(0.18, 0.10770329614269009)","(0.15335012745733062, 0.012797023342465267)"
4,5,"(0.026666666666666665, 0.07988086367179802)","(0.5933333333333334, 0.26850556436550455)","(0.03333333333333333, 0.06172133998483677)","(0.04666666666666667, 0.0833809387832792)","(0.31333333333333335, 0.2065591117977289)","(0.20266666666666666, 0.0949786943527462)","(0.18963343851889172, 0.0161063685979962)"
