,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.06666666666666667, 0.1759328876372492)","(0.7466666666666667, 0.34198301266639103)","(0.02, 0.041403933560541256)","(0.14, 0.28485585327118895)","(0.44666666666666666, 0.34198301266639103)","(0.28400000000000003, 0.1737321419394153)","(4511.789298640378, 248.82140161396768)"
1,2,"(0.16, 0.2472708174105006)","(0.8200000000000001, 0.33848401523768973)","(0.03333333333333333, 0.06172133998483677)","(0.30666666666666664, 0.30347197250362035)","(0.58, 0.33423687066852115)","(0.38, 0.1853182590649317)","(4240.138923106436, 301.1482646264103)"
2,3,"(0.12666666666666665, 0.21865389045137937)","(0.8266666666666667, 0.3432339199576927)","(0.02666666666666667, 0.04577377082170635)","(0.23333333333333334, 0.3244042158143066)","(0.6266666666666667, 0.3104528182847635)","(0.368, 0.18311588836425027)","(4076.7188973650336, 198.08869020309757)"
3,4,"(0.16666666666666666, 0.23502786055720126)","(0.86, 0.35010202594590706)","(0.02, 0.041403933560541256)","(0.39333333333333337, 0.35145954180219596)","(0.6466666666666667, 0.31592645316516915)","(0.41733333333333333, 0.19564788585133047)","(3955.2553800315904, 229.06481328866272)"
4,5,"(0.18, 0.2541090879355333)","(0.8533333333333334, 0.348192612268117)","(0.013333333333333334, 0.035186577527449844)","(0.32, 0.38209946349085605)","(0.6733333333333333, 0.3011090610836324)","(0.40800000000000003, 0.20505051642391514)","(3861.3931190562744, 200.63130591279514)"
