,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.14, 0.3180296482135858)","(0.82, 0.3488757453797637)","(0.19333333333333333, 0.24630604269214887)","(0.18666666666666668, 0.3888934240098375)","(0.4533333333333333, 0.2972893411828826)","(0.3586666666666667, 0.23898196783937686)","(16.92246128677701, 0.39743011129070643)"
1,2,"(0.1, 0.24784787961282106)","(0.8466666666666667, 0.3461351236287988)","(0.20666666666666667, 0.276371041140262)","(0.17333333333333334, 0.347371079203014)","(0.64, 0.3268901082277389)","(0.3933333333333333, 0.2262320763750189)","(17.27148317700873, 0.4699350088542132)"
2,3,"(0.20666666666666667, 0.3411465262624733)","(0.8533333333333334, 0.35023801430836526)","(0.22, 0.26779523094014523)","(0.29333333333333333, 0.41656189158852436)","(0.6333333333333333, 0.3221948537911862)","(0.44133333333333336, 0.24813206928876366)","(17.810508552504082, 0.38467799506007827)"
3,4,"(0.26, 0.3621365172733304)","(0.8533333333333334, 0.348192612268117)","(0.20666666666666667, 0.276371041140262)","(0.38666666666666666, 0.3833436851604327)","(0.6933333333333334, 0.32616093018777154)","(0.48, 0.23820759253822524)","(18.464092919851343, 0.44975378121544074)"
4,5,"(0.3, 0.40355562548072954)","(0.8533333333333334, 0.35023801430836526)","(0.23333333333333334, 0.2919556391613206)","(0.42, 0.39315573068623655)","(0.7066666666666667, 0.3104528182847635)","(0.5026666666666667, 0.2632615936035233)","(18.351000085442017, 0.7440740082160602)"
