,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.06666666666666667, 0.23196879921559238)","(0.78, 0.34475664294853386)","(0.18, 0.27307769694983985)","(0.13333333333333333, 0.3518657752744984)","(0.43333333333333335, 0.3199702367110922)","(0.31866666666666665, 0.22996480061915894)","(106.20193282871817, 3.6389729870091228)","(21.03308113620927, 28.280791152547422)"
1,2,"(0.29333333333333333, 0.3534860406754147)","(0.84, 0.34599752269963685)","(0.17333333333333334, 0.27377432485969344)","(0.4266666666666667, 0.4096456075799224)","(0.5533333333333333, 0.3335237551331168)","(0.4573333333333333, 0.24852325751086057)","(159.728183445738, 6.4876238287885855)","(21.354687287068614, 28.26315807422822)"
2,3,"(0.22666666666666666, 0.33480626949810555)","(0.84, 0.34599752269963685)","(0.19333333333333333, 0.27637104114026195)","(0.3466666666666667, 0.37581657126595047)","(0.62, 0.33636714634883286)","(0.4453333333333333, 0.24905153415842807)","(215.6910783304833, 8.912562614985315)","(19.85167420540626, 30.300767834393945)"
3,4,"(0.26, 0.3480558247506528)","(0.8533333333333334, 0.348192612268117)","(0.20666666666666667, 0.2685055643655045)","(0.44, 0.38321944477954517)","(0.64, 0.31577568892219315)","(0.48, 0.2471552432899498)","(270.1943979383757, 12.497614654912894)","(16.920884331533063, 22.456604935562474)"
4,5,"(0.21333333333333335, 0.348192612268117)","(0.86, 0.35010202594590706)","(0.24, 0.25856748221140036)","(0.35333333333333333, 0.4015446366695678)","(0.6733333333333333, 0.31274514194392183)","(0.468, 0.2484005981129215)","(325.246127029291, 13.764702875437605)","(17.05242004770165, 20.344731129399356)"
