,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.013333333333333334, 0.051639777949432225)","(0.7933333333333333, 0.3614784456460256)","(0.013333333333333334, 0.035186577527449844)","(0.060000000000000005, 0.12983506020002017)","(0.4066666666666667, 0.3195234546871921)","(0.25733333333333336, 0.13349513991510095)","(186.66538685094565, 18.85029258445901)"
1,2,"(0.02, 0.056061191058138816)","(0.8466666666666667, 0.348192612268117)","(0.08, 0.15675276256394516)","(0.10666666666666667, 0.2016597794967223)","(0.44666666666666666, 0.24746332099544618)","(0.3, 0.13752921767495704)","(178.02675375190253, 4.609230107825609)"
2,3,"(0.02666666666666667, 0.05936168397046637)","(0.8466666666666667, 0.3461351236287988)","(0.05333333333333334, 0.0915475416434127)","(0.05333333333333334, 0.13557637102737477)","(0.5133333333333333, 0.2722044049886741)","(0.2986666666666667, 0.1359551746856644)","(178.15161841219913, 4.088048115258983)"
3,4,"(0.06666666666666667, 0.1588650220724979)","(0.84, 0.34599752269963685)","(0.060000000000000005, 0.09856107606091623)","(0.16, 0.2443650664769531)","(0.5733333333333334, 0.28900486072695997)","(0.34, 0.16142225019229184)","(175.82432181589925, 5.586253912105829)"
4,5,"(0.08, 0.18973665961010278)","(0.8666666666666667, 0.3518657752744984)","(0.08666666666666667, 0.14573295865416044)","(0.16, 0.28735244660769566)","(0.6133333333333334, 0.30674947122242624)","(0.36133333333333334, 0.1767106863397533)","(176.24918854413554, 5.7246832898925195)"
