,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(0.44, 0.23543273227945902)","(0.04666666666666667, 0.0915475416434127)","(0.0, 0.0)","(0.11333333333333334, 0.17265434778633237)","(0.12, 0.07596991885890475)","(382.763049514126, 1.9737531327308662)"
1,2,"(0.06666666666666667, 0.14960264830861913)","(0.4666666666666667, 0.27688746209726917)","(0.06666666666666667, 0.1447493728911492)","(0.10666666666666666, 0.19444671200491873)","(0.35333333333333333, 0.2503331114069145)","(0.212, 0.12277738274733549)","(381.49808103873704, 2.2892509949321034)"
2,3,"(0.05333333333333334, 0.11254628677422755)","(0.52, 0.2624064459138587)","(0.06666666666666667, 0.16761634196950517)","(0.08, 0.14735767952260145)","(0.25333333333333335, 0.2559761893688738)","(0.19466666666666668, 0.12637058126606765)","(382.31625331888597, 1.5626326994537105)"
3,4,"(0.060000000000000005, 0.14040757000349274)","(0.5066666666666667, 0.24630604269214887)","(0.06666666666666667, 0.10465362369445672)","(0.09333333333333334, 0.2016597794967223)","(0.3333333333333333, 0.25260547066428274)","(0.212, 0.12667167909881943)","(383.58945281378305, 1.6379915535423815)"
4,5,"(0.013333333333333334, 0.051639777949432225)","(0.47333333333333333, 0.25485756993344527)","(0.10666666666666667, 0.19444671200491873)","(0.03333333333333333, 0.08997354108424374)","(0.3933333333333333, 0.276371041140262)","(0.204, 0.119809372397512)","(383.1998746294218, 1.316714237870402)"
