,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.13333333333333333, 0.3015831244489336)","(0.7666666666666667, 0.3373566715058764)","(0.20666666666666667, 0.2604026186687142)","(0.15333333333333335, 0.33988793671416107)","(0.46, 0.29228166454393173)","(0.34400000000000003, 0.22132071105718315)","(16.92246128677701, 0.39743011129070643)"
1,2,"(0.16666666666666666, 0.33523268393901035)","(0.8200000000000001, 0.33848401523768973)","(0.22, 0.2704493615131253)","(0.22666666666666666, 0.4078982132603088)","(0.6466666666666667, 0.32921262488086994)","(0.41600000000000004, 0.24982279433916468)","(17.27148317700873, 0.4699350088542132)"
2,3,"(0.2, 0.297609523657138)","(0.8466666666666667, 0.348192612268117)","(0.2, 0.2507132682112035)","(0.32, 0.39315573068623655)","(0.6333333333333333, 0.3109126351029605)","(0.44, 0.2320098520075633)","(17.810508552504082, 0.38467799506007827)"
3,4,"(0.25333333333333335, 0.33565855667130945)","(0.8466666666666667, 0.3461351236287988)","(0.21333333333333332, 0.2642149197330155)","(0.4, 0.37416573867739417)","(0.6733333333333333, 0.32616093018777154)","(0.47733333333333333, 0.23038683824840175)","(18.464092919851343, 0.44975378121544074)"
4,5,"(0.2866666666666667, 0.39617216074881)","(0.84, 0.3480558247506528)","(0.23333333333333334, 0.2819996622760558)","(0.3933333333333333, 0.3712270515594517)","(0.7066666666666667, 0.30814344217000783)","(0.492, 0.2537490323697244)","(18.351000085442017, 0.7440740082160602)"
