,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.006666666666666667, 0.025819888974716113)","(0.0, 0.0)","(0.0013333333333333333, 0.005163977794943223)","(0.31607722767318286, 0.044039528090708165)","(9.896159897465258, 7.7062449505336925)"
1,2,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.013333333333333334, 0.035186577527449844)","(0.006666666666666667, 0.025819888974716113)","(0.004, 0.011212238211627762)","(0.3157151546018819, 0.04578795768720077)","(10.145249734865502, 8.359953202745057)"
2,3,"(0.013333333333333334, 0.051639777949432225)","(0.0, 0.0)","(0.0, 0.0)","(0.006666666666666667, 0.025819888974716113)","(0.0, 0.0)","(0.004, 0.011212238211627762)","(0.3175578330022593, 0.043880909103784546)","(9.201860721192013, 6.932889287099505)"
3,4,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.006666666666666667, 0.025819888974716113)","(0.0, 0.0)","(0.0013333333333333333, 0.005163977794943223)","(0.31888330962198475, 0.04426698171862381)","(9.770648550676803, 7.947823828351867)"
4,5,"(0.013333333333333334, 0.035186577527449844)","(0.006666666666666667, 0.025819888974716113)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.004, 0.008280786712108251)","(0.3198876693223914, 0.0439903540142975)","(10.005460895566891, 7.705257476530635)"
