,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.07333333333333333, 0.10997835284835873)","(0.30666666666666664, 0.23744673588186546)","(0.02, 0.056061191058138816)","(0.32666666666666666, 0.36344908597386527)","(0.11333333333333334, 0.15522640914238175)","(0.168, 0.10870668267012318)","(0.638667113551249, 0.40745188060191867)","(15.503499431721867, 13.132574456028799)"
1,2,"(0.14666666666666667, 0.13557637102737477)","(0.43333333333333335, 0.263673679998231)","(0.08666666666666667, 0.14074631010979935)","(0.6, 0.25911938781738647)","(0.4066666666666667, 0.30581662728473336)","(0.33466666666666667, 0.15756480148391858)","(0.9924720290116966, 0.48502411643664983)","(15.261710555758327, 11.00817003433729)"
2,3,"(0.15333333333333335, 0.15976172734359606)","(0.5866666666666667, 0.2948768911806772)","(0.12666666666666668, 0.18309508328682536)","(0.48666666666666664, 0.31137177288954915)","(0.43333333333333335, 0.23804761428476168)","(0.35733333333333334, 0.14944978452723875)","(1.6840388176031411, 0.9020815568711501)","(14.156562196835875, 10.69803113290237)"
3,4,"(0.14666666666666667, 0.1505545305418162)","(0.6, 0.23603873774083295)","(0.18, 0.27044936151312526)","(0.5266666666666666, 0.30814344217000783)","(0.47333333333333333, 0.276371041140262)","(0.38533333333333336, 0.13168504995234798)","(1.832018886009852, 1.6005730426425455)","(10.516346361270795, 7.407960552164578)"
4,5,"(0.17333333333333334, 0.15796322658258458)","(0.6666666666666666, 0.23502786055720126)","(0.23333333333333334, 0.3062834043978286)","(0.48, 0.2932575659723036)","(0.6133333333333333, 0.1807392228230128)","(0.43333333333333335, 0.12573592887287152)","(0.4705133721232414, 0.07334989850327064)","(7.789876913279295, 6.3209374103296065)"
