,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.07333333333333333, 0.13345232785352157)","(0.4, 0.30472470011002206)","(0.02666666666666667, 0.05936168397046637)","(0.29333333333333333, 0.17511900715418263)","(0.15333333333333335, 0.13557637102737474)","(0.18933333333333333, 0.08713426967835877)","(16.792905122662585, 0.3856635798775745)"
1,2,"(0.14, 0.18439088914585774)","(0.62, 0.26779523094014523)","(0.02, 0.056061191058138816)","(0.62, 0.3211586167968363)","(0.32666666666666666, 0.12227992865708154)","(0.3453333333333333, 0.08765734152830283)","(17.44780842320373, 0.38169437497355885)"
2,3,"(0.18, 0.16987390281365428)","(0.7333333333333334, 0.2663688813513714)","(0.07333333333333333, 0.1279880946844369)","(0.45333333333333337, 0.3642343567906063)","(0.48, 0.22740775209804462)","(0.384, 0.1039780196552549)","(17.900050655566154, 0.5361879720787949)"
3,4,"(0.29333333333333333, 0.23744673588186546)","(0.7866666666666666, 0.1995232412766087)","(0.04666666666666667, 0.0915475416434127)","(0.6333333333333333, 0.3132015933791495)","(0.56, 0.17237832147426693)","(0.464, 0.1028730146484351)","(18.463770143532503, 0.46676911515912317)"
4,5,"(0.26, 0.232379000772445)","(0.8733333333333333, 0.13870146083619753)","(0.04666666666666667, 0.10600988273786194)","(0.6, 0.27255405754769874)","(0.6, 0.18126539343499315)","(0.476, 0.09977116674814278)","(18.737207776121796, 0.6975704336805058)"
