,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.04, 0.06324555320336758)","(0.45333333333333337, 0.3795987856872544)","(0.02, 0.056061191058138816)","(0.14666666666666667, 0.14074631010979935)","(0.19333333333333333, 0.10997835284835873)","(0.17066666666666666, 0.07704049646282204)","(0.3006076285615563, 0.044245611487324005)"
1,2,"(0.14, 0.145405835999994)","(0.5733333333333334, 0.26313132697969516)","(0.05333333333333334, 0.13557637102737477)","(0.5666666666666667, 0.4418575508442684)","(0.38, 0.21447610589527216)","(0.3426666666666667, 0.1033348694202264)","(0.5939700300805271, 0.06803773247990354)"
2,3,"(0.2, 0.2138089935299395)","(0.74, 0.22296700588716198)","(0.02, 0.056061191058138816)","(0.6133333333333333, 0.37007077830109875)","(0.5333333333333333, 0.17994708216848748)","(0.42133333333333334, 0.1029470506527275)","(0.8554497154429554, 0.08094156397281277)"
3,4,"(0.24, 0.2797958439393164)","(0.76, 0.17237832147426693)","(0.06, 0.15946338585572373)","(0.7733333333333333, 0.2685055643655045)","(0.5933333333333334, 0.1830950832868254)","(0.48533333333333334, 0.09956094089742701)","(0.9900623573300739, 0.17109548146603112)"
4,5,"(0.32666666666666666, 0.2814926202195987)","(0.88, 0.13201731488169052)","(0.1, 0.19639610121239315)","(0.8133333333333334, 0.2875181153713043)","(0.6466666666666667, 0.15522640914238175)","(0.5533333333333333, 0.09990471651004461)","(1.4199280227844915, 0.16926510276205337)"
