,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.04, 0.050709255283711)","(0.4866666666666667, 0.3602908877692077)","(0.013333333333333334, 0.035186577527449844)","(0.16666666666666669, 0.1447493728911492)","(0.25333333333333335, 0.17674302033770736)","(0.192, 0.07083179270033237)","(210.50006984726835, 61.098094196499765)"
1,2,"(0.19333333333333333, 0.21536237457121515)","(0.5866666666666667, 0.26690465570704314)","(0.04, 0.08280786712108251)","(0.6266666666666667, 0.3692979181920098)","(0.4066666666666667, 0.2086236073022646)","(0.37066666666666664, 0.09346249566129772)","(223.83467056741938, 48.82967324111472)"
2,3,"(0.16666666666666666, 0.20236694629405505)","(0.74, 0.19566735620873066)","(0.08666666666666667, 0.15522640914238173)","(0.7133333333333334, 0.28751811537130434)","(0.44, 0.16388149028228557)","(0.42933333333333334, 0.06922702472575976)","(224.99472445044665, 47.298769515691724)"
3,4,"(0.2866666666666667, 0.2996823715361379)","(0.8133333333333334, 0.14074631010979938)","(0.06666666666666667, 0.11126972805283736)","(0.6933333333333334, 0.3150207854064478)","(0.5933333333333334, 0.20517124090680472)","(0.49066666666666664, 0.09497869435274618)","(224.6599122230895, 57.3440167757737)"
4,5,"(0.28, 0.30983866769659335)","(0.84, 0.15023790657297037)","(0.06666666666666667, 0.08997354108424374)","(0.6333333333333333, 0.32659863237109044)","(0.66, 0.19928443419967784)","(0.496, 0.1318440637376486)","(224.10715794395657, 42.56569696731025)"
