,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.06666666666666667, 0.11126972805283736)","(0.3333333333333333, 0.263673679998231)","(0.05333333333333334, 0.0833809387832792)","(0.41333333333333333, 0.348192612268117)","(0.18666666666666668, 0.20998866182543782)","(0.21066666666666667, 0.1002473132284542)","(0.08522087186574936, 0.025235131531327674)"
1,2,"(0.16666666666666666, 0.1877181270897812)","(0.4, 0.2138089935299395)","(0.07333333333333333, 0.07988086367179803)","(0.7866666666666666, 0.15976172734359606)","(0.4066666666666667, 0.1869555587629877)","(0.3666666666666667, 0.08541216596737315)","(0.10384544705351194, 0.022995843827762562)"
2,3,"(0.17333333333333334, 0.1279880946844369)","(0.5666666666666667, 0.22572634084745394)","(0.08666666666666667, 0.10600988273786194)","(0.6533333333333333, 0.24162150645369376)","(0.42666666666666664, 0.1486446705914413)","(0.38133333333333336, 0.10649390771754215)","(0.10535303046926855, 0.022873055568443976)"
3,4,"(0.20666666666666667, 0.15796322658258458)","(0.54, 0.20283702113484398)","(0.12666666666666668, 0.13870146083619753)","(0.7666666666666666, 0.17182493859684492)","(0.5066666666666667, 0.24338877385388022)","(0.42933333333333334, 0.10081572061841111)","(0.11715083876624703, 0.022688724170492273)"
4,5,"(0.31333333333333335, 0.17265434778633235)","(0.6, 0.24201534780139164)","(0.17333333333333334, 0.1486446705914413)","(0.6, 0.2104417123236605)","(0.5533333333333333, 0.2722044049886741)","(0.448, 0.13412148011624173)","(0.12525120082621774, 0.022676126432898708)"
