,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.02666666666666667, 0.04577377082170635)","(0.24000000000000002, 0.2131397931606659)","(0.006666666666666667, 0.025819888974716113)","(0.37333333333333335, 0.3534860406754147)","(0.17333333333333334, 0.17915143899851346)","(0.164, 0.07935453898261181)","(0.08522087186574936, 0.025235131531327674)"
1,2,"(0.15333333333333332, 0.20307165050320353)","(0.44, 0.28982753492378877)","(0.006666666666666667, 0.025819888974716113)","(0.72, 0.21447610589527216)","(0.32, 0.161245154965971)","(0.328, 0.11156036162416419)","(0.10384544705351194, 0.022995843827762562)"
2,3,"(0.18, 0.15212776585113297)","(0.5333333333333333, 0.26095064302514775)","(0.02666666666666667, 0.05936168397046637)","(0.6266666666666667, 0.3104528182847635)","(0.38, 0.18973665961010275)","(0.34933333333333333, 0.12395083510735022)","(0.10535303046926855, 0.022873055568443976)"
3,4,"(0.18, 0.19346465162548795)","(0.52, 0.25967012040004034)","(0.04, 0.08280786712108251)","(0.66, 0.23844735867092942)","(0.4533333333333333, 0.2263583337058639)","(0.3706666666666667, 0.11972985465304005)","(0.11715083876624703, 0.022688724170492273)"
4,5,"(0.22666666666666668, 0.13870146083619753)","(0.5933333333333334, 0.24338877385388022)","(0.09333333333333334, 0.1334523278535216)","(0.5, 0.26186146828319085)","(0.46, 0.28485585327118895)","(0.37466666666666665, 0.12704704790333532)","(0.12525120082621774, 0.022676126432898708)"
