budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.060000000000000005, 0.07367883976130073)","(0.30666666666666664, 0.2865226659362887)","(0.04, 0.06324555320336758)","(0.06, 0.145405835999994)","(0.060000000000000005, 0.07367883976130073)","(0.10533333333333333, 0.09782394292566524)","(0.1415906333810805, 0.047641667712616804)","(5.4139228659992416, 2.2832347754267937)"
2,"(0.04666666666666667, 0.051639777949432225)","(0.3666666666666667, 0.21930626551751342)","(0.07333333333333333, 0.08837151016885368)","(0.24, 0.25298221281347033)","(0.10666666666666667, 0.10327955589886445)","(0.16666666666666666, 0.08965542503437948)","(0.22018652793291646, 0.0422372628820499)","(5.276483687267561, 2.3104741715575465)"
3,"(0.07333333333333333, 0.09611501047232549)","(0.42, 0.22740775209804462)","(0.12666666666666668, 0.15337473561121312)","(0.3333333333333333, 0.27429563474123175)","(0.14666666666666667, 0.11254628677422755)","(0.22, 0.11109841197270617)","(0.3336324571437823, 0.058326109992151626)","(5.310885084007168, 2.3687954980085846)"
4,"(0.08, 0.11464230084422217)","(0.49333333333333335, 0.25203930154602777)","(0.12000000000000001, 0.14242792663559448)","(0.4, 0.2751622897751175)","(0.18666666666666668, 0.11254628677422755)","(0.256, 0.12517416438135878)","(0.48245403007410154, 0.08782122288398306)","(5.275398492535654, 2.310793800176919)"
5,"(0.08666666666666667, 0.12459458063579461)","(0.5333333333333333, 0.24976179127511156)","(0.14666666666666667, 0.15522640914238175)","(0.5533333333333333, 0.27996598432836867)","(0.26666666666666666, 0.13451854182690987)","(0.31733333333333336, 0.10766791979220623)","(0.6408074049647742, 0.09766697128465578)","(5.301716631000939, 2.3330363129311444)"
