,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(1.0, 0.0)","(0.006666666666666667, 0.025819888974716113)","(0.0, 0.0)","(0.5, 0.13093073414159542)","(0.30133333333333334, 0.02559761893688737)","(290.6341042580394, 20.944755207884075)","(4.517559599364176, 1.3314933852458581)"
1,2,"(0.0, 0.0)","(1.0, 0.0)","(0.006666666666666667, 0.025819888974716113)","(0.08666666666666667, 0.10600988273786194)","(0.6933333333333334, 0.14375905768565217)","(0.35733333333333334, 0.03614784456460256)","(323.73246914806464, 60.15547657549892)","(4.146750954957679, 1.1576140132809392)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.02666666666666667, 0.04577377082170635)","(0.35333333333333333, 0.2065591117977289)","(0.7666666666666666, 0.08997354108424375)","(0.42933333333333334, 0.04527166674117278)","(174.89590395243528, 5.842187413825203)","(2.8285650120737653, 0.7715388708224948)"
3,4,"(0.0, 0.0)","(1.0, 0.0)","(0.03333333333333333, 0.048795003647426664)","(0.5933333333333334, 0.2433887738538802)","(0.8533333333333334, 0.0990430401872025)","(0.496, 0.041541717414116226)","(178.09404736563252, 6.940194387901197)","(3.34093682365492, 0.7857054933030446)"
4,5,"(0.0, 0.0)","(1.0, 0.0)","(0.03333333333333333, 0.048795003647426664)","(0.76, 0.12421180068162378)","(0.8733333333333333, 0.14375905768565217)","(0.5333333333333333, 0.04386125310350269)","(176.02889881425847, 6.017388649119229)","(3.232649083249271, 0.7703696657825481)"
