,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(0.6133333333333333, 0.16846647257229666)","(0.006666666666666667, 0.025819888974716113)","(0.0, 0.0)","(0.14, 0.15491933384829668)","(0.152, 0.046475800154489)","(506.7281414637963, 17.606217549153605)"
1,2,"(0.0, 0.0)","(0.7133333333333334, 0.09154754164341271)","(0.013333333333333334, 0.035186577527449844)","(0.5533333333333333, 0.28999178970315365)","(0.44666666666666666, 0.21995670569671746)","(0.3453333333333333, 0.07909006318898787)","(385.23492118145026, 1.133182804907695)"
2,3,"(0.0, 0.0)","(0.6933333333333334, 0.0883715101688537)","(0.006666666666666667, 0.025819888974716113)","(0.64, 0.2131397931606659)","(0.48, 0.1780850519113991)","(0.364, 0.06977514907595274)","(385.39388539266463, 1.0580565911488342)"
3,4,"(0.0, 0.0)","(0.6733333333333333, 0.1334523278535216)","(0.006666666666666667, 0.025819888974716113)","(0.8666666666666667, 0.14960264830861913)","(0.5933333333333333, 0.13870146083619753)","(0.428, 0.06405354902624165)","(385.2598435820391, 1.3467654667803564)"
4,5,"(0.0, 0.0)","(0.6933333333333334, 0.15337473561121312)","(0.013333333333333334, 0.035186577527449844)","(0.8266666666666667, 0.10327955589886448)","(0.5666666666666667, 0.14960264830861913)","(0.42, 0.0407080195679286)","(385.14472519286596, 1.5325183980435)"
