,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.02, 0.041403933560541256)","(0.02, 0.041403933560541256)","(0.7066666666666667, 0.12227992865708157)","(0.348, 0.03189267717114474)","(4567.74200962636, 462.1369950252121)","(2.775788464692111, 0.7278242526095905)"
1,2,"(0.0, 0.0)","(1.0, 0.0)","(0.02, 0.041403933560541256)","(0.12000000000000001, 0.13201731488169055)","(0.8, 0.14638501094227999)","(0.388, 0.04262795863213318)","(3923.769084805421, 117.60037141803863)","(2.548428224120289, 0.8800247758915837)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.006666666666666667, 0.025819888974716113)","(0.26666666666666666, 0.1588650220724979)","(0.8733333333333333, 0.11629191512658792)","(0.42933333333333334, 0.04131182235954578)","(3771.594946910177, 106.81476627453421)","(2.187070915553098, 0.5260525592969354)"
3,4,"(0.0, 0.0)","(1.0, 0.0)","(0.03333333333333333, 0.048795003647426664)","(0.41333333333333333, 0.28999178970315365)","(0.86, 0.09856107606091623)","(0.4613333333333333, 0.06566872126348246)","(3744.378618104616, 118.85096237437277)","(2.2955356132704763, 0.6562585955001883)"
4,5,"(0.0, 0.0)","(1.0, 0.0)","(0.03333333333333333, 0.048795003647426664)","(0.3666666666666667, 0.22886885410853172)","(0.8866666666666667, 0.09904304018720249)","(0.4573333333333333, 0.05338093114140863)","(3643.892714650122, 78.48669827223031)","(2.495095088053495, 0.703586958393092)"
