,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(1.0, 0.0)","(0.0, 0.0)","(0.06666666666666667, 0.08164965809277261)","(0.7133333333333334, 0.12459458063579462)","(0.356, 0.03135055251278903)","(13.681857138841103, 0.2969656200656138)"
1,2,"(0.0, 0.0)","(1.0, 0.0)","(0.02, 0.041403933560541256)","(0.5666666666666667, 0.27945525240230873)","(0.7933333333333333, 0.10997835284835875)","(0.47600000000000003, 0.05766900628339531)","(27.721277065202592, 0.478586560107851)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.02666666666666667, 0.04577377082170635)","(0.8533333333333334, 0.19952324127660873)","(0.8866666666666667, 0.0833809387832792)","(0.5533333333333333, 0.04117326918327101)","(39.25928687384973, 3.3678191647362934)"
3,4,"(0.0, 0.0)","(1.0, 0.0)","(0.013333333333333334, 0.035186577527449844)","(0.9666666666666667, 0.06172133998483675)","(0.9400000000000001, 0.06324555320336757)","(0.584, 0.022928460168844415)","(47.435002559423445, 0.7032322055859399)"
4,5,"(0.0, 0.0)","(1.0, 0.0)","(0.02666666666666667, 0.04577377082170635)","(0.96, 0.09102589898327995)","(0.9133333333333333, 0.09904304018720249)","(0.58, 0.030237157840738157)","(59.28660640561332, 0.8740240680052785)"
