,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(0.9866666666666667, 0.03518657752744983)","(0.0, 0.0)","(0.07333333333333333, 0.07988086367179803)","(0.6466666666666667, 0.192230020944651)","(0.3413333333333333, 0.04033195589934446)","(18.09523947732523, 0.3974477683434619)"
1,2,"(0.0, 0.0)","(1.0, 0.0)","(0.013333333333333334, 0.035186577527449844)","(0.32, 0.17808505191139912)","(0.7466666666666667, 0.16417180315870614)","(0.416, 0.05408987230262506)","(17.71124958532552, 0.6297638213186761)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.02, 0.041403933560541256)","(0.6666666666666666, 0.3373566715058764)","(0.86, 0.09102589898327992)","(0.5093333333333333, 0.07478222350519509)","(18.99645333774388, 0.6794927706801122)"
3,4,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.013333333333333334, 0.035186577527449844)","(0.8133333333333334, 0.25317037365228595)","(0.88, 0.101418510567422)","(0.54, 0.06047431568147635)","(19.852817398589103, 0.9305502512312995)"
4,5,"(0.0, 0.0)","(1.0, 0.0)","(0.02666666666666667, 0.04577377082170635)","(0.82, 0.23964259101539406)","(0.8733333333333334, 0.07988086367179803)","(0.544, 0.04910629869404302)","(19.662101177622876, 0.9998613049721151)"
