,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(1.0, 0.0)","(0.006666666666666667, 0.025819888974716113)","(0.0, 0.0)","(0.47333333333333333, 0.15796322658258458)","(0.296, 0.030425553170226594)","(173.82640772288045, 6.622008988427266)"
1,2,"(0.0, 0.0)","(1.0, 0.0)","(0.02, 0.041403933560541256)","(0.07333333333333333, 0.07037315505489969)","(0.7333333333333334, 0.1397276262011544)","(0.36533333333333334, 0.0324844285041017)","(177.45675800414756, 7.421291735879919)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.03333333333333333, 0.048795003647426664)","(0.3933333333333333, 0.20862360730226462)","(0.86, 0.0828078671210825)","(0.4573333333333333, 0.03918211448145818)","(173.28195339487866, 3.5414319477198286)"
3,4,"(0.0, 0.0)","(1.0, 0.0)","(0.04666666666666667, 0.051639777949432225)","(0.6266666666666667, 0.198086080374405)","(0.9, 0.08451542547285165)","(0.5146666666666667, 0.04564876256602717)","(171.80333235276242, 8.226307501204714)"
4,5,"(0.0, 0.0)","(1.0, 0.0)","(0.04, 0.050709255283711)","(0.7733333333333333, 0.17099150633319551)","(0.8933333333333333, 0.05936168397046635)","(0.5413333333333333, 0.03248442850410171)","(173.10423227194696, 7.5626932691464885)"
