,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.0, 0.0)","(0.08, 0.08618916073713347)","(0.7666666666666667, 0.12909944487358058)","(0.368, 0.03529467786670231)","(14.760002864152193, 0.43140241862775675)","(2.8918344832335907, 0.7775839205520921)"
1,2,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.006666666666666667, 0.025819888974716113)","(0.6, 0.297609523657138)","(0.8666666666666667, 0.13451854182690987)","(0.49333333333333335, 0.0723746864455746)","(28.948355215974154, 0.44245982854404403)","(2.8573461144852144, 0.7103062220885726)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.013333333333333334, 0.035186577527449844)","(0.86, 0.18439088914585774)","(0.9266666666666666, 0.07037315505489966)","(0.56, 0.037032803990902044)","(44.43620310832436, 0.8387292709087905)","(3.048919418733567, 0.7311449616774465)"
3,4,"(0.0, 0.0)","(1.0, 0.0)","(0.02, 0.041403933560541256)","(0.9266666666666666, 0.13345232785352157)","(0.9066666666666667, 0.08837151016885368)","(0.5706666666666667, 0.028149262021959852)","(58.59946608614798, 1.4620879738803017)","(2.7434199204978844, 0.5928029034254627)"
4,5,"(0.0, 0.0)","(1.0, 0.0)","(0.02666666666666667, 0.04577377082170635)","(1.0, 0.0)","(0.9333333333333333, 0.07237468644557457)","(0.592, 0.012649110640673509)","(72.61064029804741, 1.0822633233780106)","(2.701696368881191, 0.6480326885072877)"
