,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(0.44666666666666666, 0.16417180315870614)","(0.0, 0.0)","(0.0, 0.0)","(0.06666666666666667, 0.0723746864455746)","(0.10266666666666667, 0.03692979181920099)","(0.06427115021894375, 0.033985061696964684)"
1,2,"(0.0, 0.0)","(0.52, 0.22740775209804462)","(0.0, 0.0)","(0.013333333333333334, 0.035186577527449844)","(0.18666666666666668, 0.1505545305418162)","(0.14400000000000002, 0.05766900628339529)","(0.10100986094524463, 0.024480591270897602)"
2,3,"(0.0, 0.0)","(0.5266666666666666, 0.12798809468443686)","(0.0, 0.0)","(0.013333333333333334, 0.035186577527449844)","(0.2733333333333333, 0.16242214252050852)","(0.16266666666666668, 0.03614784456460256)","(0.16124894339591264, 0.04904330953650227)"
3,4,"(0.0, 0.0)","(0.5866666666666667, 0.17674302033770736)","(0.0, 0.0)","(0.013333333333333334, 0.035186577527449844)","(0.2866666666666667, 0.1505545305418162)","(0.17733333333333334, 0.05548058433447901)","(0.19832180238639316, 0.07359224413493377)"
4,5,"(0.0, 0.0)","(0.49333333333333335, 0.15796322658258458)","(0.0, 0.0)","(0.03333333333333333, 0.0723746864455746)","(0.22666666666666668, 0.14375905768565217)","(0.15066666666666667, 0.047729395953596966)","(0.23882546129946908, 0.08991267798081239)"
