,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(0.9866666666666667, 0.03518657752744983)","(0.006666666666666667, 0.025819888974716113)","(0.07333333333333333, 0.07988086367179803)","(0.6466666666666667, 0.192230020944651)","(0.3426666666666667, 0.04267261863247182)","(18.09523947732523, 0.3974477683434619)"
1,2,"(0.0, 0.0)","(1.0, 0.0)","(0.013333333333333334, 0.035186577527449844)","(0.32666666666666666, 0.2016597794967223)","(0.7666666666666667, 0.16761634196950517)","(0.42133333333333334, 0.06300415708128956)","(17.71124958532552, 0.6297638213186761)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.02666666666666667, 0.04577377082170635)","(0.6666666666666666, 0.3086066999241838)","(0.8733333333333334, 0.08837151016885367)","(0.5133333333333333, 0.07077798958379511)","(18.99645333774388, 0.6794927706801122)"
3,4,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.02, 0.041403933560541256)","(0.8133333333333334, 0.2695675549220764)","(0.8866666666666667, 0.09904304018720252)","(0.5426666666666666, 0.06713171133426188)","(19.852817398589103, 0.9305502512312995)"
4,5,"(0.0, 0.0)","(1.0, 0.0)","(0.03333333333333333, 0.048795003647426664)","(0.8333333333333334, 0.22886885410853172)","(0.8733333333333334, 0.07988086367179803)","(0.548, 0.044593401177432386)","(19.662101177622876, 0.9998613049721151)"
