,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.4666666666666667, 0.11751393027860062)","(0.0, 0.0)","(0.0, 0.0)","(0.08, 0.07745966692414834)","(0.10933333333333334, 0.030110906108363242)","(0.17205604958192755, 0.016003138915515705)","(1.8135269204659077, 0.5384078431941589)"
1,2,"(0.0, 0.0)","(0.5533333333333333, 0.1302013093343571)","(0.006666666666666667, 0.025819888974716113)","(0.006666666666666667, 0.025819888974716113)","(0.20666666666666667, 0.15796322658258458)","(0.15466666666666667, 0.048677754770776044)","(0.3384791636335043, 0.028625381084940702)","(1.7231962658038051, 0.422179400070168)"
2,3,"(0.0, 0.0)","(0.5, 0.17320508075688773)","(0.0, 0.0)","(0.07333333333333333, 0.09611501047232549)","(0.2866666666666667, 0.15522640914238175)","(0.17200000000000001, 0.06581358956498704)","(0.5713701569785674, 0.040035765801484)","(1.7772346366002845, 0.4473474067260895)"
3,4,"(0.0, 0.0)","(0.5066666666666666, 0.20517124090680472)","(0.006666666666666667, 0.025819888974716113)","(0.1, 0.1)","(0.32666666666666666, 0.1667618775665584)","(0.188, 0.05280692595267621)","(0.8542157328609998, 0.039623863996713825)","(1.7539762713364326, 0.3797743600616545)"
4,5,"(0.0, 0.0)","(0.48, 0.11464230084422215)","(0.006666666666666667, 0.025819888974716113)","(0.34, 0.37186787208054733)","(0.35333333333333333, 0.15522640914238173)","(0.236, 0.0962734201561959)","(1.21534562354985, 0.08834665683484162)","(1.6465023883385583, 0.4564910077833934)"
