,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(1.0, 0.0)","(0.006666666666666667, 0.025819888974716113)","(0.05333333333333334, 0.07432233529572066)","(0.6266666666666667, 0.15796322658258458)","(0.3373333333333333, 0.03369329451445932)","(423.84574039342505, 18.170621493615773)"
1,2,"(0.0, 0.0)","(1.0, 0.0)","(0.02, 0.041403933560541256)","(0.9, 0.13627702877384937)","(0.8666666666666667, 0.11751393027860063)","(0.5573333333333333, 0.043336996182191)","(765.0475902197262, 29.3040296445208)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.013333333333333334, 0.035186577527449844)","(1.0, 0.0)","(0.86, 0.10555973258234953)","(0.5746666666666667, 0.021995670569671718)","(1095.9538582411594, 31.129111441975546)"
3,4,"(0.0, 0.0)","(1.0, 0.0)","(0.03333333333333333, 0.048795003647426664)","(1.0, 0.0)","(0.9, 0.09258200997725514)","(0.5866666666666667, 0.02093072473889132)","(1426.95355669378, 42.03146102848121)"
4,5,"(0.0, 0.0)","(1.0, 0.0)","(0.04, 0.050709255283711)","(1.0, 0.0)","(0.8933333333333333, 0.09611501047232547)","(0.5866666666666667, 0.022253945610567444)","(1753.580960414155, 67.42569021819357)"
