,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(1.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.48, 0.15675276256394516)","(0.296, 0.03135055251278903)","(173.82640772288045, 6.622008988427266)"
1,2,"(0.0, 0.0)","(1.0, 0.0)","(0.006666666666666667, 0.025819888974716113)","(0.08666666666666667, 0.0833809387832792)","(0.7333333333333334, 0.12344267996967355)","(0.36533333333333334, 0.03067494712224263)","(177.45675800414756, 7.421291735879919)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.02, 0.041403933560541256)","(0.3933333333333333, 0.17915143899851346)","(0.86, 0.0828078671210825)","(0.45466666666666666, 0.0341983012666391)","(173.28195339487866, 3.5414319477198286)"
3,4,"(0.0, 0.0)","(1.0, 0.0)","(0.04, 0.050709255283711)","(0.5866666666666667, 0.19591057240729093)","(0.88, 0.07745966692414834)","(0.5013333333333333, 0.04501851470969103)","(171.80333235276242, 8.226307501204714)"
4,5,"(0.0, 0.0)","(1.0, 0.0)","(0.04, 0.050709255283711)","(0.7933333333333333, 0.12227992865708157)","(0.8866666666666667, 0.06399404734221843)","(0.544, 0.028485585327118892)","(173.10423227194696, 7.5626932691464885)"
