budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.0, 0.0)","(0.8666666666666667, 0.05773502691896257)","(0.03333333333333333, 0.05773502691896258)","(0.1, 0.1)","(0.1, 0.1)","(0.22, 0.05291502622129183)","(1132.002180563907, 1.133160687782247)","(113.66876539991547, 25.97635388148837)"
2,"(0.0, 0.0)","(1.0, 0.0)","(0.0, 0.0)","(0.43333333333333335, 0.05773502691896257)","(0.3, 0.2)","(0.3466666666666667, 0.03055050463303893)","(1131.1238561936964, 0.6326466810288907)","(114.0008628849561, 26.663324621015725)"
3,"(0.0, 0.0)","(0.9333333333333333, 0.05773502691896257)","(0.0, 0.0)","(0.6, 0.0)","(0.3, 0.1)","(0.36666666666666664, 0.011547005383792526)","(1130.8064318457618, 0.9068813458916062)","(88.33952368826915, 16.736971238424317)"
4,"(0.0, 0.0)","(0.9666666666666667, 0.05773502691896257)","(0.06666666666666667, 0.05773502691896258)","(0.6666666666666666, 0.1527525231651947)","(0.33333333333333337, 0.11547005383792516)","(0.4066666666666667, 0.05033222956847168)","(1133.066784744772, 2.613538850599849)","(95.262570515275, 27.681600189960395)"
5,"(0.0, 0.0)","(1.0, 0.0)","(0.03333333333333333, 0.05773502691896258)","(0.5666666666666667, 0.05773502691896257)","(0.36666666666666664, 0.11547005383792516)","(0.39333333333333337, 0.011547005383792526)","(1129.8572922491778, 1.3422865823630854)","(111.29044826080401, 26.417993985200695)"
