budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.0, 0.0)","(1.0, 0.0)","(0.0, 0.0)","(0.4666666666666667, 0.05773502691896257)","(0.36666666666666664, 0.20816659994661327)","(0.36666666666666664, 0.05033222956847166)","(26.724875637019675, 2.340200530787033)","(93.64647458928327, 15.381472009195232)"
2,"(0.0, 0.0)","(1.0, 0.0)","(0.03333333333333333, 0.05773502691896258)","(0.9333333333333333, 0.05773502691896257)","(0.4666666666666667, 0.2516611478423583)","(0.4866666666666667, 0.07023769168568496)","(24.830083631599944, 4.463986349143712)","(95.13651388200621, 23.229017858683203)"
3,"(0.0, 0.0)","(1.0, 0.0)","(0.03333333333333333, 0.05773502691896258)","(1.0, 0.0)","(0.7666666666666666, 0.11547005383792519)","(0.56, 0.019999999999999962)","(17.657810195038717, 0.30148906514795926)","(107.23864963805924, 5.783610641357264)"
4,"(0.0, 0.0)","(1.0, 0.0)","(0.06666666666666667, 0.05773502691896258)","(1.0, 0.0)","(0.8, 0.10000000000000003)","(0.5733333333333334, 0.011547005383792462)","(22.658676120763023, 5.112144924944803)","(87.5221592610081, 14.21440344487155)"
5,"(0.0, 0.0)","(1.0, 0.0)","(0.03333333333333333, 0.05773502691896258)","(1.0, 0.0)","(0.9, 0.09999999999999998)","(0.5866666666666667, 0.011547005383792525)","(23.434860751653712, 2.220793698449509)","(83.30242967264105, 16.250301977434603)"
