,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.24, 0.1804755622554715)","(0.8666666666666667, 0.12344267996967355)","(0.10666666666666667, 0.07988086367179802)","(0.3333333333333333, 0.23196879921559238)","(0.44666666666666666, 0.20998866182543782)","(0.39866666666666667, 0.09303353210127031)","(105.66650197527682, 10.985722610301622)"
1,2,"(0.3, 0.20701966780270625)","(0.9066666666666666, 0.15337473561121312)","(0.04666666666666667, 0.06399404734221845)","(0.5, 0.23299294900428702)","(0.43333333333333335, 0.14474937289114917)","(0.43733333333333335, 0.10660117036791635)","(106.81672725540896, 5.720900845214608)"
2,3,"(0.38, 0.14242792663559448)","(0.9400000000000001, 0.06324555320336757)","(0.10666666666666667, 0.1279880946844369)","(0.5533333333333333, 0.2559761893688738)","(0.52, 0.12649110640673517)","(0.5, 0.07596991885890475)","(108.95101444426304, 6.214059525126027)"
3,4,"(0.41333333333333333, 0.188477610139267)","(0.9666666666666667, 0.08164965809277261)","(0.14, 0.10555973258234952)","(0.62, 0.18973665961010278)","(0.68, 0.19712215212183246)","(0.5640000000000001, 0.06769680304753792)","(97.6142958088778, 12.637737614580608)"
4,5,"(0.42, 0.21778101714468004)","(0.9066666666666667, 0.10327955589886445)","(0.17333333333333334, 0.1162919151265879)","(0.66, 0.19566735620873066)","(0.6266666666666667, 0.1667618775665584)","(0.5573333333333333, 0.07554248252914823)","(89.57748064249753, 7.880770290036617)"
