,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.08666666666666667, 0.09904304018720252)","(0.7066666666666667, 0.13870146083619755)","(0.10666666666666667, 0.14375905768565217)","(0.20666666666666667, 0.26583202716502513)","(0.23333333333333334, 0.17182493859684492)","(0.268, 0.11875545100271037)","(35.280016065140565, 0.2221090353823275)"
1,2,"(0.18666666666666668, 0.2416215064536938)","(0.7066666666666667, 0.198086080374405)","(0.12666666666666668, 0.15796322658258458)","(0.32666666666666666, 0.31952345468719207)","(0.4, 0.24201534780139167)","(0.34933333333333333, 0.1756403251235997)","(35.36450472138822, 0.23235598744893915)"
2,3,"(0.2, 0.2725540575476988)","(0.7133333333333334, 0.13020130933435714)","(0.16, 0.16818357317441643)","(0.28, 0.2833473385894321)","(0.36, 0.15946338585572373)","(0.3426666666666667, 0.1304643720751086)","(35.24465152394647, 0.18472707332342736)"
3,4,"(0.29333333333333333, 0.22509257354845508)","(0.7466666666666667, 0.15522640914238175)","(0.16, 0.12421180068162375)","(0.44, 0.2971291205616075)","(0.4666666666666667, 0.20236694629405502)","(0.42133333333333334, 0.12614428624547747)","(35.35337001932785, 0.26045278582556064)"
4,5,"(0.19333333333333333, 0.2814926202195987)","(0.76, 0.16388149028228557)","(0.20666666666666667, 0.17511900715418263)","(0.37333333333333335, 0.2789435853528878)","(0.4666666666666667, 0.13451854182690984)","(0.4, 0.1414213562373095)","(35.059105944260956, 0.23338662301141444)"
