,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.22, 0.2144761058952722)","(0.72, 0.161245154965971)","(0.08666666666666667, 0.07432233529572066)","(0.4866666666666667, 0.2722044049886741)","(0.44666666666666666, 0.23563490726929556)","(0.392, 0.09525904531479262)","(17.053886972212542, 0.36663794816985895)"
1,2,"(0.32, 0.2455314934702151)","(0.9266666666666666, 0.10997835284835873)","(0.18666666666666668, 0.15976172734359606)","(0.58, 0.24260491103261464)","(0.54, 0.16818357317441643)","(0.5106666666666667, 0.08171961354592444)","(17.59876148396482, 0.29485505494128156)"
2,3,"(0.5266666666666667, 0.25203930154602777)","(0.8666666666666667, 0.10465362369445674)","(0.23333333333333334, 0.2058663459163551)","(0.7133333333333334, 0.2642149197330155)","(0.7, 0.1511857892036909)","(0.608, 0.10577604373662039)","(18.209110739671935, 0.37768025824608686)"
3,4,"(0.5466666666666666, 0.2559761893688738)","(0.88, 0.13732131246511906)","(0.18666666666666668, 0.1505545305418162)","(0.7866666666666666, 0.17265434778633237)","(0.7666666666666667, 0.12344267996967355)","(0.6333333333333333, 0.08739619693153265)","(18.64336540956671, 0.4931057109013769)"
4,5,"(0.54, 0.21313979316066586)","(0.92, 0.07745966692414832)","(0.23333333333333334, 0.20236694629405502)","(0.8, 0.16903085094570333)","(0.76, 0.12421180068162378)","(0.6506666666666667, 0.08101734088335365)","(19.004976873689643, 0.722437461247527)"
