,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.26, 0.23844735867092942)","(0.8200000000000001, 0.101418510567422)","(0.12666666666666668, 0.1667618775665584)","(0.4866666666666667, 0.26690465570704314)","(0.4533333333333333, 0.14573295865416044)","(0.42933333333333334, 0.09003702941938203)","(22.331918405772498, 1.3710565841662354)"
1,2,"(0.5333333333333333, 0.198805959477601)","(0.9133333333333333, 0.12459458063579461)","(0.14, 0.10555973258234952)","(0.8466666666666667, 0.15976172734359606)","(0.6866666666666666, 0.12459458063579462)","(0.624, 0.09014274394378222)","(28.6209699550954, 0.8100896160500295)"
2,3,"(0.72, 0.17402791237532642)","(0.9466666666666667, 0.07432233529572063)","(0.25333333333333335, 0.15976172734359606)","(0.98, 0.056061191058138796)","(0.7866666666666666, 0.07432233529572069)","(0.7373333333333333, 0.05063407473045721)","(34.334166231254734, 0.9767483939581134)"
3,4,"(0.8200000000000001, 0.14735767952260145)","(0.9466666666666667, 0.07432233529572063)","(0.36, 0.1919821420266553)","(0.9933333333333333, 0.025819888974716106)","(0.7666666666666667, 0.1838736626315031)","(0.7773333333333333, 0.06227435457790981)","(41.0498398233826, 0.8107792078015712)"
4,5,"(0.82, 0.161245154965971)","(0.9666666666666667, 0.06172133998483675)","(0.3466666666666667, 0.1846489590960049)","(0.9733333333333334, 0.05936168397046636)","(0.8866666666666667, 0.10600988273786195)","(0.7986666666666666, 0.05475486497193869)","(47.17980969231576, 1.2184163158143824)"
