,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.12666666666666668, 0.15796322658258458)","(0.7333333333333333, 0.23804761428476168)","(0.013333333333333334, 0.035186577527449844)","(0.3333333333333333, 0.29920529661723827)","(0.30666666666666664, 0.1709915063331955)","(0.30266666666666664, 0.07166057559940539)","(17.053886972212542, 0.36663794816985895)"
1,2,"(0.16, 0.18822478962286404)","(0.88, 0.18593393604027367)","(0.013333333333333334, 0.035186577527449844)","(0.32666666666666666, 0.21201976547572385)","(0.43333333333333335, 0.19518001458970666)","(0.3626666666666667, 0.08310635755865291)","(17.59876148396482, 0.29485505494128156)"
2,3,"(0.2733333333333333, 0.21201976547572388)","(0.8866666666666667, 0.13020130933435714)","(0.04, 0.06324555320336758)","(0.4866666666666667, 0.2996823715361379)","(0.5599999999999999, 0.2197401062294143)","(0.44933333333333336, 0.11003029885748139)","(18.209110739671935, 0.37768025824608686)"
3,4,"(0.29333333333333333, 0.20862360730226465)","(0.84, 0.21646510771286642)","(0.05333333333333334, 0.0915475416434127)","(0.6533333333333333, 0.2133630931623591)","(0.5599999999999999, 0.1804755622554715)","(0.48, 0.07708992893275451)","(18.64336540956671, 0.4931057109013769)"
4,5,"(0.26, 0.21974010622941428)","(0.88, 0.165615734242165)","(0.09333333333333334, 0.14864467059144132)","(0.5933333333333334, 0.22189658681037713)","(0.58, 0.21111946516469904)","(0.48133333333333334, 0.07836422896291638)","(19.004976873689643, 0.722437461247527)"
