,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.04, 0.07367883976130073)","(0.8333333333333334, 0.1877181270897812)","(0.04666666666666667, 0.13557637102737474)","(0.10666666666666667, 0.25764501233470904)","(0.3666666666666667, 0.17994708216848745)","(0.2786666666666667, 0.11300231771748671)","(5.15436760308221, 0.7070009915624038)","(23.95171375166004, 7.731039928546655)"
1,2,"(0.20666666666666667, 0.23441924185608345)","(0.9533333333333334, 0.05163977794943221)","(0.05333333333333334, 0.11254628677422755)","(0.36, 0.3439269025326665)","(0.56, 0.20632844828435212)","(0.4266666666666667, 0.1255084895629812)","(6.445955662460377, 0.1642909214446751)","(13.871788145850102, 4.489805711484583)"
2,3,"(0.26, 0.2693908472302438)","(0.9133333333333333, 0.0833809387832792)","(0.10666666666666667, 0.10997835284835873)","(0.3933333333333333, 0.28149262021959875)","(0.5133333333333333, 0.14573295865416042)","(0.43733333333333335, 0.10222291235101752)","(7.956996735713134, 0.22869415982219793)","(13.758754258385549, 4.953905336713979)"
3,4,"(0.16666666666666666, 0.16761634196950517)","(0.9133333333333333, 0.15976172734359606)","(0.09999999999999999, 0.1851640199545103)","(0.44, 0.2667261838343906)","(0.66, 0.15491933384829668)","(0.456, 0.09774602659078126)","(9.532307609387983, 0.2646659481795839)","(15.703362993337214, 5.821103290644475)"
4,5,"(0.23333333333333334, 0.24102953780654787)","(0.9533333333333334, 0.1302013093343571)","(0.08666666666666667, 0.07432233529572066)","(0.41333333333333333, 0.2972893411828826)","(0.5666666666666667, 0.22886885410853172)","(0.45066666666666666, 0.12091713022128991)","(11.241572010486076, 0.29775352011609385)","(21.05378220838805, 6.517146134071965)"
