,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.36, 0.3333809489800777)","(0.72, 0.18973665961010278)","(0.060000000000000005, 0.09856107606091623)","(0.6533333333333333, 0.3777124126457412)","(0.32, 0.18973665961010275)","(0.4226666666666667, 0.12623485293387915)","(0.0953998747941417, 0.10216567171759822)","(7.057030241389294, 2.261403866369523)"
1,2,"(0.4866666666666667, 0.27996598432836867)","(0.76, 0.16388149028228557)","(0.1, 0.1)","(0.6, 0.297609523657138)","(0.6066666666666667, 0.17511900715418263)","(0.5106666666666667, 0.1097703229908877)","(0.11051049455612277, 0.017991641054697846)","(7.056370424867297, 2.356580821936561)"
2,3,"(0.42666666666666664, 0.22824381283013587)","(0.76, 0.19198214202665534)","(0.14, 0.10555973258234952)","(0.6133333333333333, 0.27740292167239505)","(0.6666666666666666, 0.1397276262011544)","(0.5213333333333333, 0.099560940897427)","(0.20248301896111418, 0.10577696457255774)","(6.584284900388836, 2.1053369129050092)"
3,4,"(0.39333333333333337, 0.19073791542572857)","(0.8066666666666666, 0.14864467059144132)","(0.15333333333333335, 0.13557637102737474)","(0.5866666666666667, 0.22949219304078008)","(0.6866666666666666, 0.11254628677422757)","(0.5253333333333333, 0.06696125389962111)","(0.25627052286096536, 0.04248251980299871)","(7.1742019777341435, 2.394100947164274)"
4,5,"(0.6133333333333334, 0.25317037365228595)","(0.8066666666666666, 0.14375905768565217)","(0.14666666666666667, 0.15522640914238173)","(0.7266666666666667, 0.19808608037440503)","(0.6866666666666666, 0.16417180315870614)","(0.596, 0.0941730929117836)","(0.35322787766732894, 0.05846689161061732)","(7.498890391395737, 2.02101394814466)"
