budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.02666666666666667, 0.05936168397046637)","(0.9666666666666667, 0.04879500364742665)","(0.04, 0.050709255283711)","(0.06666666666666667, 0.08997354108424374)","(0.26666666666666666, 0.08997354108424374)","(0.2733333333333333, 0.03177300441449958)","(151.75353395376976, 18.09628131123134)","(3.683394358990093, 1.4760116220189377)"
2,"(0.05333333333333334, 0.0990430401872025)","(0.98, 0.056061191058138796)","(0.06666666666666667, 0.048795003647426664)","(0.31333333333333335, 0.1995232412766087)","(0.48666666666666664, 0.20998866182543782)","(0.38, 0.07289914755527471)","(153.3576790564771, 17.661229718418475)","(3.3958423521835357, 1.4877059597884306)"
3,"(0.08666666666666667, 0.11872336794093273)","(0.9933333333333333, 0.025819888974716106)","(0.07333333333333333, 0.07037315505489969)","(0.58, 0.16561573424216502)","(0.64, 0.09102589898327995)","(0.4746666666666667, 0.05316640543300504)","(154.05597784176933, 17.077243779842462)","(3.3980090209360543, 1.458953013321959)"
4,"(0.02666666666666667, 0.04577377082170635)","(1.0, 0.0)","(0.12000000000000001, 0.09411239481143203)","(0.7266666666666667, 0.13870146083619755)","(0.7866666666666666, 0.11872336794093276)","(0.532, 0.04828486896977739)","(154.37905709660455, 17.595717457631427)","(3.745299977529794, 1.7768857288547206)"
5,"(0.14666666666666667, 0.20307165050320353)","(1.0, 0.0)","(0.14666666666666667, 0.0915475416434127)","(0.8933333333333333, 0.10327955589886445)","(0.8400000000000001, 0.07367883976130073)","(0.6053333333333333, 0.05152900246694181)","(153.93564299105202, 17.894590371531617)","(3.4650755906011907, 1.629101217133377)"
